R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,4,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,02/09/2024,away,16580,20794,Lynn,9,True,7,3,4,win,4525194,56,2509815,2024,2
0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,02/10/2024,away,16580,30045,Palm Beach Atl.,9,True,3,4,-1,loss,4525242,56,2509815,2024,2
2,5,3,1,0,7,1,3,0,0,0,0,1,0,0,0,0,0,0,02/24/2024,away,16580,74,Bridgeport,9,True,17,9,8,win,4526937,56,2509815,2024,2
2,5,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,02/25/2024,neutral,16580,407,Mercy,9,True,18,2,16,win,4527297,56,2509815,2024,2
1,4,3,0,0,3,0,2,0,0,1,0,0,0,0,0,2,0,0,03/02/2024,home,16580,613,Saint Michael's,9,True,12,8,4,win,4528266,56,2509815,2024,2
1,5,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,03/03/2024,home,16580,613,Saint Michael's,9,True,4,6,-2,loss,4528633,56,2509815,2024,2
0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,03/08/2024,neutral,16580,437,Molloy,9,True,6,8,-2,loss,4529413,56,2509815,2024,2
1,4,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,03/10/2024,home,16580,1460,Wilmington (DE),9,True,10,7,3,win,4530056,56,2509815,2024,2
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/11/2024,home,16580,658,Southern Conn. St.,9,True,2,10,-8,loss,4530254,56,2509815,2024,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/2024,neutral,16580,995,Caldwell,9,True,11,2,9,win,4530412,56,2509815,2024,2
0,5,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,03/13/2024,away,16580,470,New Haven,9,True,11,1,10,win,4530638,56,2509815,2024,2
3,4,3,1,0,4,0,1,1,0,0,0,0,1,0,0,0,0,1,03/14/2024,neutral,16580,995,Caldwell,9,True,16,3,13,win,4530724,56,2509815,2024,2
2,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,03/15/2024,neutral,16580,995,Caldwell,9,True,14,1,13,win,4530916,56,2509815,2024,2
1,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/24/2024,away,16580,22,American Int'l,9,True,9,7,2,win,4533084,56,2509815,2024,2
0,3,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,03/27/2024,home,16580,22,American Int'l,9,True,8,11,-3,loss,4533540,56,2509815,2024,2
0,5,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,03/29/2024,away,16580,241,Franklin Pierce,9,True,13,11,2,win,4533913,56,2509815,2024,2
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/30/2024,away,16580,241,Franklin Pierce,9,True,0,15,-15,loss,4534319,56,2509815,2024,2
0,5,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,03/30/2024,away,16580,241,Franklin Pierce,9,True,4,7,-3,loss,4543082,56,2509815,2024,2
0,5,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,04/07/2024,home,16580,468,Southern N.H.,9,True,3,5,-2,loss,4535656,56,2509815,2024,2
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2024,home,16580,468,Southern N.H.,9,True,1,4,-3,loss,4545007,56,2509815,2024,2
0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,04/08/2024,home,16580,468,Southern N.H.,9,True,8,13,-5,loss,4536010,56,2509815,2024,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2024,home,16580,533,Pace,9,True,2,0,2,win,4545344,56,2509815,2024,2
0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,04/14/2024,home,16580,3,Adelphi,9,True,7,5,2,win,4537543,56,2509815,2024,2
1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,04/16/2024,away,16580,36,Assumption,9,True,9,14,-5,loss,5283040,56,2509815,2024,2
