AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2013,home,11320,695,UT Martin,9,True,9,0,9,win,661488,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2013,home,11320,9,UAB,11,True,2,1,1,win,661846,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2013,home,11320,9,UAB,9,True,8,1,7,win,662323,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2013,home,11320,9,UAB,9,True,2,4,-2,loss,662439,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/2013,home,11320,669,Missouri St.,11,True,2,6,-4,loss,663238,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2013,home,11320,669,Missouri St.,9,True,7,5,2,win,663458,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2013,away,11320,32,Little Rock,9,True,6,3,3,win,663742,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2013,away,11320,32,Little Rock,9,True,9,7,2,win,664149,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2013,away,11320,32,Little Rock,9,True,7,5,2,win,664711,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/19/2013,away,11320,434,Missouri,9,True,10,3,7,win,665226,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/19/2013,away,11320,434,Missouri,9,True,1,5,-4,loss,665245,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2013,home,11320,229,Fla. Atlantic,10,True,3,2,1,win,666203,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2013,home,11320,229,Fla. Atlantic,9,True,5,10,-5,loss,666274,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/24/2013,home,11320,229,Fla. Atlantic,9,True,2,3,-1,loss,666545,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/27/2013,away,11320,433,Ole Miss,9,True,4,10,-6,loss,667047,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2013,away,11320,231,FIU,9,True,0,1,-1,loss,667443,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/30/2013,away,11320,231,FIU,9,True,7,8,-1,loss,667952,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/31/2013,away,11320,231,FIU,11,True,6,9,-3,loss,668568,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/02/2013,home,11320,654,Southeast Mo. St.,9,True,9,8,1,win,668825,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/05/2013,home,11320,772,Western Ky.,9,True,6,0,6,win,669476,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2013,home,11320,772,Western Ky.,9,True,2,4,-2,loss,669710,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2013,home,11320,772,Western Ky.,9,True,5,3,2,win,670540,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/12/2013,home,11320,646,South Alabama,9,True,2,6,-4,loss,671541,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2013,home,11320,646,South Alabama,9,True,2,20,-18,loss,671742,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/14/2013,home,11320,646,South Alabama,9,True,1,4,-3,loss,672494,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/16/2013,away,11320,654,Southeast Mo. St.,12,True,5,4,1,win,672951,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/19/2013,away,11320,498,ULM,9,True,7,5,2,win,673532,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2013,away,11320,498,ULM,9,True,6,2,4,win,673742,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/21/2013,away,11320,498,ULM,9,True,1,3,-2,loss,674441,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/23/2013,home,11320,433,Ole Miss,9,True,1,11,-10,loss,675037,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/26/2013,home,11320,419,Middle Tenn.,9,True,4,3,1,win,675623,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/28/2013,home,11320,419,Middle Tenn.,9,True,13,9,4,win,676790,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/28/2013,home,11320,419,Middle Tenn.,13,True,1,2,-1,loss,676908,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/30/2013,home,11320,404,Memphis,9,True,0,6,-6,loss,677042,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/03/2013,away,11320,671,Louisiana,9,True,4,11,-7,loss,677438,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/04/2013,away,11320,671,Louisiana,9,True,6,14,-8,loss,677707,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/2013,away,11320,671,Louisiana,9,True,1,8,-7,loss,678142,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/08/2013,away,11320,694,Tennessee,9,True,3,12,-9,loss,678601,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/10/2013,away,11320,716,Troy,10,True,0,1,-1,loss,678803,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/11/2013,away,11320,716,Troy,10,True,3,4,-1,loss,679010,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/12/2013,away,11320,716,Troy,9,True,15,14,1,win,679246,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/16/2013,home,11320,32,Little Rock,9,True,3,2,1,win,679525,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/17/2013,home,11320,32,Little Rock,10,True,4,5,-1,loss,679700,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/18/2013,home,11320,32,Little Rock,9,True,1,8,-7,loss,679901,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/22/2013,neutral,11320,716,Troy,9,True,2,3,-1,loss,680173,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/23/2013,neutral,11320,772,Western Ky.,9,True,10,4,6,win,680242,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/24/2013,neutral,11320,716,Troy,9,True,3,2,1,win,680323,30,1108310,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/25/2013,neutral,11320,229,Fla. Atlantic,9,True,4,5,-1,loss,680412,30,1108310,2013
