date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/13/2015,home,12080,306,Indiana,9,True,2,4,-2,loss,2 - 4,404761,674,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
02/14/2015,home,12080,306,Indiana,10,True,3,4,-1,loss,3 - 4,404997,674,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1435788,2015
02/15/2015,home,12080,306,Indiana,9,True,4,3,1,win,4 - 3,405416,674,1,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1435788,2015
02/16/2015,home,12080,107,California,9,True,1,11,-10,loss,1 - 11,405533,674,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1435788,2015
02/20/2015,away,12080,97,Cal St. Fullerton,9,True,2,0,2,win,2 - 0,405711,674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
02/21/2015,away,12080,97,Cal St. Fullerton,9,True,2,4,-2,loss,2 - 4,405900,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
02/22/2015,away,12080,97,Cal St. Fullerton,9,True,11,9,2,win,11 - 9,406249,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
02/24/2015,home,12080,466,Nevada,9,True,6,5,1,win,6 - 5,406388,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
02/27/2015,away,12080,574,Rice,9,True,5,3,2,win,5 - 3,406558,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
02/28/2015,away,12080,574,Rice,9,True,6,11,-5,loss,6 - 11,406804,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
02/28/2015,away,12080,574,Rice,9,True,3,1,2,win,3 - 1,406892,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
03/01/2015,away,12080,574,Rice,9,True,1,12,-11,loss,1 - 12,407084,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
03/03/2015,away,12080,630,San Jose St.,9,True,13,8,5,win,13 - 8,407351,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
03/05/2015,home,12080,703,Texas,9,True,5,4,1,win,5 - 4,407553,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
03/06/2015,home,12080,703,Texas,9,True,5,3,2,win,5 - 3,407671,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
03/07/2015,home,12080,703,Texas,9,True,1,3,-2,loss,1 - 3,407866,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
03/08/2015,home,12080,703,Texas,9,True,4,12,-8,loss,4 - 12,408357,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
03/20/2015,home,12080,29,Arizona,9,True,5,6,-1,loss,5 - 6,411309,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
03/21/2015,home,12080,29,Arizona,9,True,4,6,-2,loss,4 - 6,411613,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
03/22/2015,home,12080,29,Arizona,9,True,0,6,-6,loss,0 - 6,412170,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
03/23/2015,home,12080,627,San Diego,9,True,7,3,4,win,7 - 3,412528,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
03/27/2015,away,12080,28,Arizona St.,9,True,6,7,-1,loss,6 - 7,413211,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
03/28/2015,away,12080,28,Arizona St.,9,True,3,6,-3,loss,3 - 6,413440,674,1,2,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1435788,2015
03/29/2015,away,12080,28,Arizona St.,9,True,6,14,-8,loss,6 - 14,413976,674,1,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1435788,2015
03/31/2015,home,12080,629,San Francisco,9,True,5,3,2,win,5 - 3,414563,674,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1435788,2015
04/02/2015,home,12080,756,Washington,9,True,2,4,-2,loss,2 - 4,415039,674,0,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1435788,2015
04/03/2015,home,12080,756,Washington,9,True,1,13,-12,loss,1 - 13,415326,674,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435788,2015
04/04/2015,home,12080,756,Washington,9,True,0,5,-5,loss,0 - 5,415715,674,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1435788,2015
