R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/05/2016,home,12360,30152,Southern Nazarene,9,True,5,0,5,win,291672,30088,1756884,2016
1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,02/05/2016,home,12360,30152,Southern Nazarene,9,True,6,5,1,win,291689,30088,1756884,2016
0,3,2,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,02/06/2016,home,12360,30152,Southern Nazarene,9,True,6,2,4,win,291754,30088,1756884,2016
0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,02/06/2016,home,12360,30152,Southern Nazarene,9,True,5,1,4,win,291807,30088,1756884,2016
2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,02/11/2016,away,12360,112,UC San Diego,9,True,6,7,-1,loss,292001,30088,1756884,2016
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/12/2016,away,12360,112,UC San Diego,9,True,1,8,-7,loss,292108,30088,1756884,2016
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,02/12/2016,away,12360,112,UC San Diego,9,True,3,5,-2,loss,292109,30088,1756884,2016
0,4,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,02/13/2016,away,12360,91,Cal Poly Pomona,9,True,2,4,-2,loss,292163,30088,1756884,2016
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/13/2016,away,12360,91,Cal Poly Pomona,9,True,0,4,-4,loss,292200,30088,1756884,2016
1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02/14/2016,neutral,12360,93,Cal St. San B'dino,9,True,6,8,-2,loss,292324,30088,1756884,2016
1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,02/20/2016,home,12360,929,Adams St.,9,True,2,3,-1,loss,292848,30088,1756884,2016
