R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,away,15204,457,North Carolina,9,True,3,15,-12,loss,1830227,419,2312230,2020
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/15/2020,away,15204,457,North Carolina,9,True,1,2,-1,loss,1830583,419,2312230,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,away,15204,457,North Carolina,9,True,4,5,-1,loss,1830853,419,2312230,2020
0,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,02/20/2020,home,15204,72,Bradley,9,True,5,0,5,win,1831104,419,2312230,2020
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,home,15204,219,Evansville,9,True,6,0,6,win,1831133,419,2312230,2020
1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,625,Samford,9,True,3,5,-2,loss,1831416,419,2312230,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,home,15204,669,Missouri St.,9,True,4,0,4,win,1831794,419,2312230,2020
0,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,02/26/2020,away,15204,8,Alabama,9,True,6,12,-6,loss,1832218,419,2312230,2020
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/28/2020,away,15204,718,Tulane,9,True,0,2,-2,loss,1832527,419,2312230,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,718,Tulane,9,True,5,8,-3,loss,1832828,419,2312230,2020
1,4,2,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,718,Tulane,9,True,7,11,-4,loss,1833138,419,2312230,2020
1,4,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,03/03/2020,home,15204,28600,Lipscomb,10,True,7,6,1,win,1833340,419,2312230,2020
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,away,15204,149,Coastal Carolina,9,True,6,13,-7,loss,1833922,419,2312230,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,149,Coastal Carolina,9,True,12,5,7,win,1834294,419,2312230,2020
0,4,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,03/08/2020,away,15204,149,Coastal Carolina,9,True,1,8,-7,loss,1834631,419,2312230,2020
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2020,home,15204,404,Memphis,9,True,6,1,5,win,1834947,419,2312230,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2020,home,15204,404,Memphis,9,True,2,1,1,win,1835166,419,2312230,2020
