date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,away,12360,111,UC Riverside,9,True,1,0,1,win,1 - 0,292450,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751027,2016
02/20/2016,away,12360,111,UC Riverside,9,True,3,6,-3,loss,3 - 6,292696,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751027,2016
02/21/2016,away,12360,111,UC Riverside,9,True,8,1,7,win,8 - 1,293155,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751027,2016
02/22/2016,away,12360,111,UC Riverside,9,True,3,6,-3,loss,3 - 6,293375,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751027,2016
02/25/2016,home,12360,528,Oregon St.,9,True,5,7,-2,loss,5 - 7,293511,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751027,2016
02/26/2016,home,12360,528,Oregon St.,9,True,0,14,-14,loss,0 - 14,293729,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751027,2016
02/27/2016,home,12360,732,Utah,9,True,9,2,7,win,9 - 2,294147,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751027,2016
02/28/2016,home,12360,732,Utah,9,True,20,4,16,win,20 - 4,294532,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751027,2016
03/04/2016,home,12360,2678,Ark.-Pine Bluff,9,True,18,8,10,win,18 - 8,295026,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751027,2016
03/05/2016,home,12360,2678,Ark.-Pine Bluff,9,True,15,9,6,win,15 - 9,295272,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751027,2016
03/06/2016,home,12360,2678,Ark.-Pine Bluff,9,True,13,8,5,win,13 - 8,295814,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751027,2016
