date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/14/2020,away,15204,474,New Orleans,9,True,9,3,6,win,9 - 3,4930569,665,1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2349688,2020
02/15/2020,home,15204,17,Alcorn,9,True,8,3,5,win,8 - 3,4958428,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349688,2020
02/16/2020,home,15204,7,Alabama St.,10,True,2,5,-3,loss,2 - 5,4930439,665,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2349688,2020
02/16/2020,home,15204,261,Grambling,9,True,5,7,-2,loss,5 - 7,4931020,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349688,2020
02/18/2020,away,15204,365,LSU,9,True,3,8,-5,loss,3 - 8,4931762,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349688,2020
02/23/2020,home,15204,32,Little Rock,9,True,4,7,-3,loss,4 - 7,4937903,665,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2349688,2020
02/25/2020,away,15204,700,Texas Tech,9,True,2,13,-11,loss,2 - 13,4939286,665,0,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2349688,2020
02/26/2020,away,15204,700,Texas Tech,9,True,3,10,-7,loss,3 - 10,4939908,665,1,4,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2349688,2020
02/28/2020,away,15204,553,Prairie View,9,True,3,2,1,win,3 - 2,4941940,665,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2349688,2020
02/29/2020,away,15204,553,Prairie View,9,True,6,5,1,win,6 - 5,4943983,665,1,3,1,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,2349688,2020
03/01/2020,away,15204,553,Prairie View,9,True,20,0,20,win,20 - 0,4946201,665,2,2,1,1,0,2,0,3,2,1,0,0,1,0,0,0,0,0,2349688,2020
03/03/2020,home,15204,508,Northwestern St.,10,True,8,7,1,win,8 - 7,4948501,665,2,4,2,1,0,3,0,1,1,0,0,0,0,0,1,0,0,0,2349688,2020
03/06/2020,away,15204,718,Tulane,9,True,2,16,-14,loss,2 - 16,4951260,665,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2349688,2020
03/07/2020,home,15204,718,Tulane,9,True,0,7,-7,loss,0 - 7,4952759,665,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2349688,2020
03/08/2020,away,15204,718,Tulane,9,True,2,10,-8,loss,2 - 10,4954415,665,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2349688,2020
03/11/2020,away,15204,474,New Orleans,9,True,5,11,-6,loss,5 - 11,4958146,665,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2349688,2020
