R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/13/2019,away,14781,791,Winston-Salem,9,True,3,4,-1,loss,1647582,12799,2138288,2019
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/13/2019,away,14781,791,Winston-Salem,9,True,1,7,-6,loss,1647598,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2019,away,14781,19117,Salem (WV),9,True,2,8,-6,loss,1715493,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2019,neutral,14781,246,Gannon,9,True,1,6,-5,loss,1650799,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2019,neutral,14781,246,Gannon,9,True,0,6,-6,loss,1668245,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2019,neutral,14781,30075,Mary,9,True,4,0,4,win,1650925,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2019,neutral,14781,30075,Mary,9,True,2,7,-5,loss,1668755,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2019,neutral,14781,9630,West Va. Wesleyan,9,True,3,5,-2,loss,1651094,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2019,neutral,14781,9630,West Va. Wesleyan,9,True,1,6,-5,loss,1665696,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2019,neutral,14781,790,Winona St.,9,True,2,3,-1,loss,1717260,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2019,neutral,14781,1028,Concord,9,True,4,3,1,win,1653462,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2019,neutral,14781,1028,Concord,9,True,2,7,-5,loss,1667064,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2019,neutral,14781,30181,UVA Wise,9,True,0,1,-1,loss,1653879,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2019,neutral,14781,30181,UVA Wise,9,True,4,7,-3,loss,1668279,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/19/2019,away,14781,106,California (PA),9,True,0,14,-14,loss,1648021,12799,2138288,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/19/2019,away,14781,106,California (PA),9,True,1,8,-7,loss,1669080,12799,2138288,2019
