date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2014,away,11620,257,Georgia,9,True,9,3,6,win,9 - 3,587157,253,4,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1544929,2014
02/15/2014,away,11620,257,Georgia,9,True,3,11,-8,loss,3 - 11,587172,253,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1544929,2014
02/16/2014,away,11620,257,Georgia,9,True,18,4,14,win,18 - 4,587299,253,5,3,4,1,0,0,2,5,0,0,1,0,0,0,0,0,0,0,1544929,2014
02/19/2014,home,11620,255,Georgia Tech,9,True,4,3,1,win,4 - 3,587668,253,4,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1544929,2014
02/21/2014,home,11620,393,UMES,9,True,23,0,23,win,23 - 0,587807,253,4,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1544929,2014
02/22/2014,home,11620,393,UMES,9,True,9,3,6,win,9 - 3,588159,253,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544929,2014
02/22/2014,home,11620,393,UMES,9,True,10,1,9,win,10 - 1,588260,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544929,2014
02/23/2014,home,11620,393,UMES,9,True,8,3,5,win,8 - 3,588507,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544929,2014
02/28/2014,home,11620,519,Ohio,9,True,2,3,-1,loss,2 - 3,589009,253,4,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1544929,2014
03/01/2014,home,11620,660,SIUE,9,True,14,5,9,win,14 - 5,589227,253,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1544929,2014
03/02/2014,home,11620,660,SIUE,9,True,8,2,6,win,8 - 2,589740,253,4,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1544929,2014
03/02/2014,home,11620,519,Ohio,9,True,20,5,15,win,20 - 5,589723,253,5,2,3,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1544929,2014
03/07/2014,home,11620,285,Holy Cross,9,True,3,1,2,win,3 - 1,590297,253,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1544929,2014
03/08/2014,home,11620,285,Holy Cross,9,True,7,1,6,win,7 - 1,590754,253,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544929,2014
03/08/2014,home,11620,285,Holy Cross,9,True,6,2,4,win,6 - 2,591029,253,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1544929,2014
03/09/2014,home,11620,285,Holy Cross,9,True,9,8,1,win,9 - 8,591082,253,5,1,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1544929,2014
03/11/2014,home,11620,2711,North Florida,9,True,13,1,12,win,13 - 1,591735,253,5,2,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1544929,2014
03/14/2014,away,11620,1068,Elon,9,True,0,1,-1,loss,0 - 1,592212,253,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544929,2014
03/15/2014,away,11620,1068,Elon,9,True,2,4,-2,loss,2 - 4,592566,253,5,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1544929,2014
03/15/2014,away,11620,1068,Elon,9,True,7,4,3,win,7 - 4,592773,253,5,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1544929,2014
03/18/2014,home,11620,147,Clemson,9,True,14,5,9,win,14 - 5,593497,253,2,1,1,0,0,0,1,4,2,1,1,0,0,0,0,0,0,0,1544929,2014
03/19/2014,home,11620,147,Clemson,9,True,4,5,-1,loss,4 - 5,593729,253,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1544929,2014
03/21/2014,home,11620,27,App State,9,True,7,4,3,win,7 - 4,594019,253,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1544929,2014
03/22/2014,home,11620,27,App State,9,True,2,3,-1,loss,2 - 3,594372,253,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1544929,2014
03/23/2014,home,11620,27,App State,9,True,10,7,3,win,10 - 7,595011,253,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544929,2014
03/25/2014,away,11620,2711,North Florida,9,True,7,8,-1,loss,7 - 8,595422,253,5,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1544929,2014
03/28/2014,away,11620,173,Davidson,9,True,2,5,-3,loss,2 - 5,595862,253,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1544929,2014
03/29/2014,away,11620,173,Davidson,9,True,7,5,2,win,7 - 5,596087,253,5,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1544929,2014
03/30/2014,away,11620,173,Davidson,9,True,0,6,-6,loss,0 - 6,596500,253,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1544929,2014
04/01/2014,home,11620,316,Jacksonville,9,True,13,5,8,win,13 - 5,597001,253,6,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1544929,2014
04/02/2014,home,11620,1157,Kennesaw St.,9,True,0,3,-3,loss,0 - 3,597391,253,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544929,2014
04/04/2014,away,11620,141,The Citadel,9,True,7,4,3,win,7 - 4,597637,253,3,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1544929,2014
04/05/2014,away,11620,141,The Citadel,9,True,10,1,9,win,10 - 1,598217,253,4,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1544929,2014
04/05/2014,away,11620,141,The Citadel,9,True,5,2,3,win,5 - 2,598468,253,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544929,2014
04/08/2014,away,11620,255,Georgia Tech,9,True,2,13,-11,loss,2 - 13,599144,253,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544929,2014
04/11/2014,home,11620,459,UNC Greensboro,9,True,2,6,-4,loss,2 - 6,599851,253,4,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1544929,2014
04/12/2014,home,11620,459,UNC Greensboro,9,True,10,6,4,win,10 - 6,600149,253,2,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1544929,2014
04/13/2014,home,11620,459,UNC Greensboro,9,True,7,8,-1,loss,7 - 8,600971,253,4,1,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1544929,2014
04/16/2014,away,11620,1014,Col. of Charleston,9,True,7,3,4,win,7 - 3,601466,253,5,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1544929,2014
04/19/2014,home,11620,625,Samford,9,True,2,7,-5,loss,2 - 7,602514,253,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1544929,2014
04/20/2014,home,11620,625,Samford,9,True,4,2,2,win,4 - 2,603132,253,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1544929,2014
04/20/2014,home,11620,625,Samford,9,True,2,7,-5,loss,2 - 7,603142,253,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1544929,2014
04/23/2014,home,11620,1014,Col. of Charleston,9,True,3,5,-2,loss,3 - 5,603711,253,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544929,2014
04/25/2014,away,11620,2915,Wofford,9,True,3,8,-5,loss,3 - 8,603966,253,3,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1544929,2014
