date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,home,15860,393,UMES,9,True,11,1,10,win,11 - 1,5208296,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
02/19/2022,home,15860,393,UMES,9,True,11,7,4,win,11 - 7,5208671,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
02/20/2022,home,15860,393,UMES,9,True,15,9,6,win,15 - 9,5211537,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
02/22/2022,home,15860,740,VCU,9,True,3,8,-5,loss,3 - 8,5212745,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
02/23/2022,away,15860,490,NC State,9,True,3,19,-16,loss,3 - 19,5213402,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
02/25/2022,away,15860,1068,Elon,9,True,7,9,-2,loss,7 - 9,5215504,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
02/26/2022,away,15860,1068,Elon,9,True,3,4,-1,loss,3 - 4,5216718,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
02/27/2022,away,15860,1068,Elon,9,True,3,5,-2,loss,3 - 5,5219095,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/01/2022,away,15860,457,North Carolina,9,True,1,16,-15,loss,1 - 16,5220298,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/04/2022,home,15860,559,Purdue,9,True,1,6,-5,loss,1 - 6,5223802,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/05/2022,home,15860,559,Purdue,13,True,5,6,-1,loss,5 - 6,5225007,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/06/2022,home,15860,559,Purdue,11,True,5,6,-1,loss,5 - 6,5226469,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/08/2022,away,15860,458,Charlotte,9,True,4,8,-4,loss,4 - 8,5228405,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/09/2022,home,15860,617,Saint Peter's,9,True,24,1,23,win,24 - 1,5230113,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/11/2022,home,15860,81,Bryant,9,True,4,0,4,win,4 - 0,5236045,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/11/2022,home,15860,81,Bryant,9,True,5,4,1,win,5 - 4,5231390,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/15/2022,home,15860,485,Norfolk St.,9,True,24,1,23,win,24 - 1,5235655,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/18/2022,home,15860,456,UNC Asheville,9,True,14,3,11,win,14 - 3,5238688,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/19/2022,home,15860,456,UNC Asheville,9,True,3,7,-4,loss,3 - 7,5239469,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/20/2022,home,15860,456,UNC Asheville,9,True,16,8,8,win,16 - 8,5240989,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/22/2022,away,15860,740,VCU,9,True,5,6,-1,loss,5 - 6,5243183,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/25/2022,away,15860,488,N.C. A&T,9,True,6,2,4,win,6 - 2,5245480,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/26/2022,away,15860,488,N.C. A&T,9,True,11,8,3,win,11 - 8,5247548,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/27/2022,away,15860,488,N.C. A&T,9,True,10,5,5,win,10 - 5,5247889,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
03/29/2022,away,15860,317,James Madison,11,True,6,7,-1,loss,6 - 7,5249675,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/01/2022,away,15860,459,UNC Greensboro,9,True,6,5,1,win,6 - 5,5254654,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/02/2022,away,15860,459,UNC Greensboro,9,True,3,4,-1,loss,3 - 4,5252838,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/03/2022,away,15860,459,UNC Greensboro,9,True,2,17,-15,loss,2 - 17,5254637,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/05/2022,away,15860,575,Richmond,9,True,2,9,-7,loss,2 - 9,5256244,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/06/2022,away,15860,193,Duke,13,True,5,6,-1,loss,5 - 6,5257423,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/08/2022,away,15860,19651,High Point,9,True,3,2,1,win,3 - 2,5258415,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/09/2022,away,15860,19651,High Point,9,True,5,6,-1,loss,5 - 6,5260163,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/10/2022,away,15860,19651,High Point,9,True,3,2,1,win,3 - 2,5260839,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/12/2022,home,15860,248,George Mason,9,True,9,8,1,win,9 - 8,5263265,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/14/2022,home,15860,1320,Presbyterian,9,True,5,7,-2,loss,5 - 7,5264575,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/15/2022,home,15860,1320,Presbyterian,9,True,5,12,-7,loss,5 - 12,5265986,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/16/2022,home,15860,1320,Presbyterian,9,True,15,6,9,win,15 - 6,5267367,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/19/2022,away,15860,485,Norfolk St.,9,True,8,1,7,win,8 - 1,5268949,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/22/2022,away,15860,115,Campbell,9,True,2,9,-7,loss,2 - 9,5271385,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/23/2022,away,15860,115,Campbell,9,True,3,13,-10,loss,3 - 13,5273134,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/24/2022,away,15860,115,Campbell,9,True,10,5,5,win,10 - 5,5274855,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/30/2022,away,15860,749,Wake Forest,9,True,3,18,-15,loss,3 - 18,5280292,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
04/30/2022,away,15860,749,Wake Forest,9,True,1,12,-11,loss,1 - 12,5280197,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308123,2022
