R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,home,15204,482,Niagara,9,True,1,3,-2,loss,1830313,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,482,Niagara,9,True,24,4,20,win,1830573,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,home,15204,482,Niagara,9,True,11,1,10,win,1830753,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2020,home,15204,651,South Fla.,9,True,7,3,4,win,1831034,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,home,15204,140,Cincinnati,9,True,11,4,7,win,1831341,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,140,Cincinnati,9,True,10,5,5,win,1831653,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,home,15204,140,Cincinnati,9,True,10,1,9,win,1831960,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,home,15204,229,Fla. Atlantic,9,True,5,1,4,win,1832493,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,229,Fla. Atlantic,9,True,16,6,10,win,1832838,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,700,Texas Tech,11,True,5,6,-1,loss,1832940,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,home,15204,700,Texas Tech,9,True,3,4,-1,loss,1833156,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2020,home,15204,406,Mercer,11,True,9,8,1,win,1833332,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,away,15204,193,Duke,9,True,1,2,-1,loss,1833859,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,193,Duke,9,True,3,4,-1,loss,1834201,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,193,Duke,9,True,10,2,8,win,1834618,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2020,away,15204,235,Florida,9,True,2,0,2,win,1835006,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2020,home,15204,299,Illinois St.,9,True,7,4,3,win,1835217,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2020,home,15204,0,0.0,9,True,7,4,3,win,1835217,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2020,home,15204,0,0.0,9,True,7,4,3,win,1835217,234,1973980,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2020,home,15204,0,0.0,9,True,7,4,3,win,1835217,234,1973980,2020
