date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,home,15860,626,San Diego St.,9,True,5,3,2,win,5 - 3,5208101,698,1,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2307080,2022
02/19/2022,home,15860,107,California,9,True,6,7,-1,loss,6 - 7,5209702,698,0,3,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2307080,2022
02/20/2022,home,15860,288,Houston,9,True,10,0,10,win,10 - 0,5210855,698,1,3,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2307080,2022
02/22/2022,home,15860,676,SFA,9,True,11,1,10,win,11 - 1,5213092,698,1,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2307080,2022
02/25/2022,home,15860,463,Nebraska,9,True,4,1,3,win,4 - 1,5215557,698,0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2307080,2022
02/26/2022,home,15860,463,Nebraska,9,True,8,3,5,win,8 - 3,5216897,698,1,4,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,2307080,2022
02/27/2022,home,15860,463,Nebraska,9,True,5,3,2,win,5 - 3,5218377,698,0,4,1,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,2307080,2022
03/01/2022,home,15860,702,UT Arlington,9,True,8,5,3,win,8 - 5,5220486,698,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2307080,2022
03/04/2022,away,15860,334,Kentucky,9,True,11,13,-2,loss,11 - 13,5223555,698,1,5,1,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,2307080,2022
03/05/2022,away,15860,334,Kentucky,9,True,1,5,-4,loss,1 - 5,5225423,698,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2307080,2022
03/05/2022,away,15860,334,Kentucky,9,True,12,8,4,win,12 - 8,5225905,698,1,5,2,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,2307080,2022
03/08/2022,away,15860,367,Louisville,9,True,8,9,-1,loss,8 - 9,5228254,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307080,2022
03/12/2022,home,15860,725,Army West Point,9,True,6,4,2,win,6 - 4,5234342,698,2,4,3,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,2307080,2022
