date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/17/2017,home,12560,342,Lafayette,9,True,2,10,-8,loss,2 - 10,205965,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
02/18/2017,home,12560,2743,UIW,9,True,12,10,2,win,12 - 10,206276,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
02/18/2017,home,12560,609,Saint Louis,9,True,6,8,-2,loss,6 - 8,206271,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
02/19/2017,home,12560,609,Saint Louis,9,True,3,8,-5,loss,3 - 8,206667,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
02/23/2017,home,12560,109,UC Irvine,9,True,4,18,-14,loss,4 - 18,206890,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
02/24/2017,away,12560,627,San Diego,9,True,2,6,-4,loss,2 - 6,207031,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
02/25/2017,away,12560,626,San Diego St.,9,True,6,7,-1,loss,6 - 7,207210,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
03/03/2017,home,12560,392,Maryland,9,True,3,4,-1,loss,3 - 4,208426,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
03/04/2017,home,12560,572,Rhode Island,9,True,8,4,4,win,8 - 4,208811,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
03/04/2017,home,12560,368,UMass Lowell,9,True,0,8,-8,loss,0 - 8,208810,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
03/05/2017,home,12560,439,Monmouth,9,True,4,0,4,win,4 - 0,209203,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
03/10/2017,away,12560,147,Clemson,9,True,1,4,-3,loss,1 - 4,210175,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
03/11/2017,away,12560,147,Clemson,9,True,5,6,-1,loss,5 - 6,210517,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
03/12/2017,away,12560,147,Clemson,9,True,0,4,-4,loss,0 - 4,210932,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643102,2017
