R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,away,15204,30,Arkansas St.,9,True,3,2,1,win,1830327,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,away,15204,30,Arkansas St.,9,True,0,3,-3,loss,1830586,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,away,15204,30,Arkansas St.,9,True,4,8,-4,loss,1830861,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2020,away,15204,697,Texas A&M,9,True,4,13,-9,loss,1831037,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,home,15204,660,SIUE,9,True,2,1,1,win,1968260,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,660,SIUE,9,True,13,1,12,win,1831715,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,home,15204,702,UT Arlington,9,True,4,10,-6,loss,1831782,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/26/2020,away,15204,698,TCU,9,True,3,12,-9,loss,1832261,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,away,15204,551,Portland,9,True,2,3,-1,loss,1832298,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,551,Portland,9,True,7,8,-1,loss,1832585,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,551,Portland,9,True,2,7,-5,loss,1848401,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,551,Portland,9,True,1,17,-16,loss,1832975,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2020,away,15204,2743,UIW,9,True,2,9,-7,loss,1833499,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,home,15204,346,Lamar University,9,True,5,0,5,win,1833697,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,346,Lamar University,9,True,3,2,1,win,1834006,676,2130417,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,home,15204,346,Lamar University,9,True,5,4,1,win,1834412,676,2130417,2020
