date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/15/2019,home,14781,513,Notre Dame,9,True,10,1,9,win,10 - 1,4705634,28,1,3,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1872631,2019
02/16/2019,home,14781,513,Notre Dame,9,True,20,7,13,win,20 - 7,4707164,28,2,6,3,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,1872631,2019
02/17/2019,home,14781,513,Notre Dame,9,True,16,5,11,win,16 - 5,4707205,28,2,3,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1872631,2019
02/20/2019,home,14781,627,San Diego,9,True,12,2,10,win,12 - 2,4710853,28,1,4,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1872631,2019
02/23/2019,home,14781,108,UC Davis,9,True,3,2,1,win,3 - 2,4713436,28,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1872631,2019
02/23/2019,home,14781,108,UC Davis,9,True,13,3,10,win,13 - 3,4714096,28,2,5,3,1,0,7,1,6,0,0,0,0,0,0,0,0,0,0,1872631,2019
02/24/2019,home,14781,108,UC Davis,9,True,17,2,15,win,17 - 2,4714894,28,1,6,2,1,0,3,0,2,0,0,0,0,1,0,0,0,0,0,1872631,2019
02/26/2019,home,14781,541,Pepperdine,9,True,4,3,1,win,4 - 3,4716746,28,1,4,2,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,1872631,2019
03/01/2019,home,14781,416,Michigan St.,9,True,8,0,8,win,8 - 0,4719470,28,0,4,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1872631,2019
03/02/2019,home,14781,416,Michigan St.,11,True,8,5,3,win,8 - 5,4721225,28,0,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1872631,2019
03/03/2019,home,14781,416,Michigan St.,9,True,13,2,11,win,13 - 2,4722101,28,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1872631,2019
03/05/2019,away,14781,97,Cal St. Fullerton,9,True,6,4,2,win,6 - 4,4724128,28,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1872631,2019
03/08/2019,home,14781,812,Xavier,9,True,12,0,12,win,12 - 0,4727219,28,1,4,3,0,0,6,1,4,0,0,1,0,0,0,0,0,0,0,1872631,2019
03/09/2019,home,14781,812,Xavier,9,True,8,3,5,win,8 - 3,4728956,28,2,4,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1872631,2019
03/10/2019,home,14781,812,Xavier,9,True,11,6,5,win,11 - 6,4785542,28,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1872631,2019
03/13/2019,home,14781,472,New Mexico St.,9,True,7,3,4,win,7 - 3,4734000,28,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1872631,2019
03/15/2019,home,14781,754,Washington St.,9,True,6,0,6,win,6 - 0,4736282,28,0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1872631,2019
03/16/2019,home,14781,754,Washington St.,9,True,8,7,1,win,8 - 7,4738242,28,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1872631,2019
03/17/2019,home,14781,754,Washington St.,9,True,6,5,1,win,6 - 5,4739303,28,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1872631,2019
03/20/2019,home,14781,30135,California Baptist,9,True,15,9,6,win,15 - 9,4742819,28,1,5,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1872631,2019
03/22/2019,away,14781,529,Oregon,9,True,12,2,10,win,12 - 2,4744397,28,1,5,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1872631,2019
03/23/2019,away,14781,529,Oregon,12,True,4,5,-1,loss,4 - 5,4746108,28,1,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1872631,2019
03/24/2019,away,14781,529,Oregon,9,True,7,3,4,win,7 - 3,4747152,28,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1872631,2019
03/29/2019,home,14781,29,Arizona,9,True,8,2,6,win,8 - 2,4752286,28,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1872631,2019
03/30/2019,home,14781,29,Arizona,9,True,8,3,5,win,8 - 3,4754125,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872631,2019
03/31/2019,home,14781,29,Arizona,9,True,17,16,1,win,17 - 16,4755119,28,2,4,1,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,1872631,2019
04/02/2019,home,14781,99,Long Beach St.,9,True,9,14,-5,loss,9 - 14,4756870,28,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1872631,2019
04/05/2019,away,14781,657,Southern California,9,True,6,10,-4,loss,6 - 10,4759626,28,0,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1872631,2019
04/06/2019,away,14781,657,Southern California,9,True,3,7,-4,loss,3 - 7,4761514,28,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1872631,2019
04/07/2019,away,14781,657,Southern California,9,True,11,8,3,win,11 - 8,4763009,28,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1872631,2019
04/09/2019,away,14781,465,UNLV,9,True,9,10,-1,loss,9 - 10,4764580,28,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1872631,2019
04/12/2019,home,14781,528,Oregon St.,9,True,4,1,3,win,4 - 1,4767571,28,0,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1872631,2019
04/13/2019,home,14781,528,Oregon St.,9,True,4,6,-2,loss,4 - 6,4769502,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1872631,2019
04/14/2019,home,14781,528,Oregon St.,9,True,3,4,-1,loss,3 - 4,4770307,28,0,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1872631,2019
04/16/2019,home,14781,1356,Seattle U,9,True,12,5,7,win,12 - 5,4772432,28,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1872631,2019
04/18/2019,away,14781,732,Utah,12,True,11,6,5,win,11 - 6,4774304,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872631,2019
04/19/2019,away,14781,732,Utah,9,True,8,5,3,win,8 - 5,4775338,28,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1872631,2019
04/20/2019,away,14781,732,Utah,9,True,3,6,-3,loss,3 - 6,4776333,28,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1872631,2019
04/23/2019,home,14781,465,UNLV,9,True,9,2,7,win,9 - 2,4778637,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1872631,2019
04/26/2019,away,14781,756,Washington,9,True,6,10,-4,loss,6 - 10,4781072,28,1,3,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1872631,2019
04/27/2019,away,14781,756,Washington,12,True,9,10,-1,loss,9 - 10,4782681,28,3,3,3,1,0,10,2,4,0,0,0,0,0,0,0,0,0,0,1872631,2019
04/28/2019,away,14781,756,Washington,9,True,11,6,5,win,11 - 6,4783779,28,1,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1872631,2019
05/03/2019,home,14781,110,UCLA,9,True,2,3,-1,loss,2 - 3,4786686,28,0,3,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1872631,2019
05/04/2019,home,14781,110,UCLA,9,True,3,18,-15,loss,3 - 18,4787708,28,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1872631,2019
05/05/2019,home,14781,110,UCLA,9,True,8,7,1,win,8 - 7,4788364,28,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1872631,2019
05/07/2019,away,14781,29,Arizona,9,True,10,7,3,win,10 - 7,4789099,28,1,4,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1872631,2019
05/10/2019,away,14781,463,Nebraska,9,True,15,6,9,win,15 - 6,4790297,28,2,6,3,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1872631,2019
05/11/2019,away,14781,463,Nebraska,9,True,1,2,-1,loss,1 - 2,4790712,28,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1872631,2019
05/12/2019,away,14781,463,Nebraska,9,True,5,8,-3,loss,5 - 8,4791124,28,2,4,3,0,0,9,2,2,0,0,0,0,0,0,0,0,0,0,1872631,2019
05/17/2019,away,14781,107,California,11,True,6,5,1,win,6 - 5,4792306,28,1,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1872631,2019
05/19/2019,away,14781,107,California,9,True,2,3,-1,loss,2 - 3,4792739,28,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1872631,2019
05/23/2019,home,14781,674,Stanford,9,True,6,5,1,win,6 - 5,4794915,28,0,5,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1872631,2019
05/24/2019,home,14781,674,Stanford,9,True,4,6,-2,loss,4 - 6,4795077,28,1,4,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,1872631,2019
05/25/2019,home,14781,674,Stanford,9,True,2,3,-1,loss,2 - 3,4795156,28,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1872631,2019
05/31/2019,home,14781,664,Southern Miss.,9,True,3,15,-12,loss,3 - 15,4797450,28,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1872631,2019
06/01/2019,home,14781,683,Stony Brook,9,True,13,5,8,win,13 - 5,4797953,28,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1872631,2019
06/02/2019,home,14781,664,Southern Miss.,9,True,12,13,-1,loss,12 - 13,4798060,28,1,6,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1872631,2019
