date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/13/2015,home,12080,772,Western Ky.,9,True,7,3,4,win,7 - 3,404936,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
02/14/2015,home,12080,523,Old Dominion,9,True,5,2,3,win,5 - 2,405334,392,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1646257,2015
02/14/2015,home,12080,116,Canisius,9,True,8,4,4,win,8 - 4,405333,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
02/20/2015,away,12080,646,South Alabama,9,True,8,0,8,win,8 - 0,405690,392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
02/21/2015,home,12080,128,UCF,9,True,6,7,-1,loss,6 - 7,406124,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
02/22/2015,home,12080,31,Arkansas,9,True,13,6,7,win,13 - 6,406313,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
02/27/2015,home,12080,27,App State,9,True,4,2,2,win,4 - 2,406649,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
02/28/2015,home,12080,27,App State,9,True,7,9,-2,loss,7 - 9,406944,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/01/2015,home,12080,27,App State,9,True,8,2,6,win,8 - 2,407152,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/07/2015,away,12080,460,UNCW,9,True,6,8,-2,loss,6 - 8,407999,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/07/2015,away,12080,460,UNCW,9,True,7,11,-4,loss,7 - 11,408098,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/08/2015,away,12080,460,UNCW,9,True,11,9,2,win,11 - 9,408314,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/11/2015,home,12080,575,Richmond,9,True,8,3,5,win,8 - 3,409186,392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/13/2015,home,12080,554,Princeton,9,True,15,0,15,win,15 - 0,409479,392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/15/2015,home,12080,554,Princeton,9,True,5,0,5,win,5 - 0,410198,392,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1646257,2015
03/16/2015,home,12080,554,Princeton,9,True,13,6,7,win,13 - 6,410580,392,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/17/2015,away,12080,1068,Elon,9,True,15,5,10,win,15 - 5,410783,392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/18/2015,away,12080,1068,Elon,9,True,7,3,4,win,7 - 3,411044,392,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1646257,2015
03/21/2015,home,12080,428,Minnesota,9,True,5,1,4,win,5 - 1,411866,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/21/2015,home,12080,428,Minnesota,9,True,12,9,3,win,12 - 9,412039,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/22/2015,home,12080,428,Minnesota,9,True,8,3,5,win,8 - 3,412220,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/24/2015,away,12080,317,James Madison,9,True,6,8,-2,loss,6 - 8,412647,392,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1646257,2015
03/28/2015,away,12080,418,Michigan,9,True,3,1,2,win,3 - 1,413632,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/28/2015,away,12080,418,Michigan,9,True,1,10,-9,loss,1 - 10,413697,392,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1646257,2015
03/29/2015,away,12080,418,Michigan,9,True,2,5,-3,loss,2 - 5,413931,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
04/01/2015,home,12080,317,James Madison,9,True,3,0,3,win,3 - 0,414787,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
04/04/2015,home,12080,463,Nebraska,9,True,8,3,5,win,8 - 3,415955,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
04/04/2015,home,12080,463,Nebraska,9,True,8,2,6,win,8 - 2,416168,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
04/05/2015,home,12080,463,Nebraska,9,True,6,5,1,win,6 - 5,416278,392,2,3,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1646257,2015
04/07/2015,home,12080,768,West Virginia,9,True,12,7,5,win,12 - 7,416591,392,1,3,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1646257,2015
04/08/2015,home,12080,249,George Washington,9,True,1,12,-11,loss,1 - 12,416829,392,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1646257,2015
04/10/2015,home,12080,312,Iowa,9,True,10,1,9,win,10 - 1,417020,392,2,3,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1646257,2015
04/11/2015,home,12080,312,Iowa,9,True,1,3,-2,loss,1 - 3,417269,392,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1646257,2015
04/12/2015,home,12080,312,Iowa,9,True,1,2,-1,loss,1 - 2,418036,392,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1646257,2015
04/15/2015,away,12080,355,Liberty,9,True,6,4,2,win,6 - 4,418890,392,0,4,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1646257,2015
04/17/2015,home,12080,97,Cal St. Fullerton,9,True,2,1,1,win,2 - 1,419242,392,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1646257,2015
04/18/2015,home,12080,97,Cal St. Fullerton,9,True,9,5,4,win,9 - 5,419551,392,0,3,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1646257,2015
04/19/2015,home,12080,97,Cal St. Fullerton,10,True,0,1,-1,loss,0 - 1,420308,392,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1646257,2015
04/21/2015,away,12080,740,VCU,10,True,1,2,-1,loss,1 - 2,420754,392,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1646257,2015
04/22/2015,home,12080,740,VCU,9,True,1,3,-2,loss,1 - 3,421122,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
04/24/2015,away,12080,559,Purdue,9,True,12,3,9,win,12 - 3,421554,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
04/24/2015,away,12080,559,Purdue,9,True,7,3,4,win,7 - 3,421600,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
04/26/2015,away,12080,559,Purdue,9,True,4,3,1,win,4 - 3,422285,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646257,2015
04/28/2015,home,12080,180,Delaware,9,True,5,3,2,win,5 - 3,422841,392,1,3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1646257,2015
04/29/2015,away,12080,180,Delaware,9,True,9,4,5,win,9 - 4,423071,392,1,3,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1646257,2015
05/01/2015,home,12080,306,Indiana,9,True,5,6,-1,loss,5 - 6,423335,392,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1646257,2015
05/02/2015,home,12080,306,Indiana,9,True,2,13,-11,loss,2 - 13,423617,392,1,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1646257,2015
05/03/2015,home,12080,306,Indiana,9,True,2,6,-4,loss,2 - 6,424161,392,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1646257,2015
05/06/2015,home,12080,711,Towson,9,True,9,2,7,win,9 - 2,424544,392,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1646257,2015
05/08/2015,away,12080,518,Ohio St.,9,True,13,4,9,win,13 - 4,424707,392,1,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1646257,2015
05/09/2015,away,12080,518,Ohio St.,9,True,12,13,-1,loss,12 - 13,424939,392,2,5,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1646257,2015
