date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/14/2020,away,15204,2711,North Florida,9,True,4,5,-1,loss,4 - 5,4960250,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
02/15/2020,away,15204,2711,North Florida,9,True,2,6,-4,loss,2 - 6,4960252,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
02/16/2020,away,15204,2711,North Florida,9,True,5,1,4,win,5 - 1,4960221,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
02/19/2020,away,15204,746,Virginia,9,True,3,4,-1,loss,3 - 4,4932156,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
02/21/2020,home,15204,342,Lafayette,9,True,0,5,-5,loss,0 - 5,4933839,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
02/22/2020,home,15204,342,Lafayette,9,True,9,1,8,win,9 - 1,4936092,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
02/23/2020,home,15204,342,Lafayette,9,True,2,4,-2,loss,2 - 4,4957394,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
02/25/2020,away,15204,317,James Madison,9,True,2,4,-2,loss,2 - 4,4939742,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
02/28/2020,home,15204,562,Quinnipiac,9,True,3,10,-7,loss,3 - 10,4942684,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
03/01/2020,home,15204,562,Quinnipiac,9,True,7,3,4,win,7 - 3,4946290,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
03/01/2020,home,15204,562,Quinnipiac,9,True,14,7,7,win,14 - 7,4946300,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
03/03/2020,away,15204,523,Old Dominion,9,True,2,17,-15,loss,2 - 17,4948051,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
03/06/2020,home,15204,62,Binghamton,9,True,2,8,-6,loss,2 - 8,4950626,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
03/07/2020,home,15204,62,Binghamton,9,True,3,12,-9,loss,3 - 12,4952558,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
03/08/2020,home,15204,62,Binghamton,9,True,2,7,-5,loss,2 - 7,4954108,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
03/10/2020,home,15204,317,James Madison,9,True,3,10,-7,loss,3 - 10,4956760,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
03/11/2020,away,15204,457,North Carolina,9,True,2,9,-7,loss,2 - 9,4957860,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135115,2020
