date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,home,11320,726,Navy,9,True,3,4,-1,loss,3 - 4,658012,485,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1312202,2013
02/15/2013,home,11320,726,Navy,9,True,7,6,1,win,7 - 6,658030,485,2,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1312202,2013
02/16/2013,home,11320,726,Navy,9,True,1,13,-12,loss,1 - 13,658202,485,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1312202,2013
02/24/2013,home,11320,576,Rider,9,True,2,5,-3,loss,2 - 5,659698,485,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1312202,2013
02/24/2013,home,11320,576,Rider,9,True,6,4,2,win,6 - 4,659753,485,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1312202,2013
02/25/2013,home,11320,576,Rider,9,True,0,2,-2,loss,0 - 2,659866,485,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1312202,2013
03/02/2013,home,11320,222,Fairleigh Dickinson,9,True,3,4,-1,loss,3 - 4,660828,485,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312202,2013
03/02/2013,away,11320,632,Savannah St.,9,True,1,5,-4,loss,1 - 5,660462,485,2,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1312202,2013
03/03/2013,home,11320,222,Fairleigh Dickinson,9,True,15,2,13,win,15 - 2,661183,485,2,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1312202,2013
03/03/2013,away,11320,632,Savannah St.,9,True,6,16,-10,loss,6 - 16,660944,485,4,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1312202,2013
03/07/2013,away,11320,489,N.C. Central,9,True,1,6,-5,loss,1 - 6,661741,485,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312202,2013
03/09/2013,home,11320,748,Wagner,9,True,2,1,1,win,2 - 1,662378,485,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1312202,2013
03/09/2013,home,11320,748,Wagner,9,True,3,4,-1,loss,3 - 4,662538,485,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1312202,2013
03/10/2013,home,11320,748,Wagner,9,True,7,3,4,win,7 - 3,662808,485,3,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1312202,2013
03/13/2013,away,11320,363,Longwood,9,True,4,17,-13,loss,4 - 17,663437,485,2,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1312202,2013
03/16/2013,home,11320,178,Delaware St.,9,True,7,9,-2,loss,7 - 9,664349,485,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1312202,2013
03/16/2013,home,11320,178,Delaware St.,11,True,3,8,-5,loss,3 - 8,664487,485,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1312202,2013
03/17/2013,home,11320,178,Delaware St.,9,True,5,6,-1,loss,5 - 6,664739,485,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1312202,2013
03/19/2013,away,11320,741,VMI,9,True,6,17,-11,loss,6 - 17,665140,485,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1312202,2013
03/23/2013,away,11320,393,UMES,9,True,5,6,-1,loss,5 - 6,666096,485,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312202,2013
03/23/2013,away,11320,393,UMES,9,True,7,6,1,win,7 - 6,666304,485,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1312202,2013
03/24/2013,away,11320,393,UMES,9,True,8,2,6,win,8 - 2,666565,485,5,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1312202,2013
03/27/2013,home,11320,786,William & Mary,9,True,0,4,-4,loss,0 - 4,667101,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312202,2013
03/29/2013,away,11320,165,Coppin St.,9,True,7,4,3,win,7 - 4,667516,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312202,2013
03/30/2013,away,11320,165,Coppin St.,9,True,5,4,1,win,5 - 4,668231,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312202,2013
03/30/2013,away,11320,165,Coppin St.,9,True,6,9,-3,loss,6 - 9,668422,485,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1312202,2013
04/06/2013,away,11320,178,Delaware St.,9,True,5,3,2,win,5 - 3,669899,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312202,2013
04/06/2013,away,11320,178,Delaware St.,9,True,4,2,2,win,4 - 2,670176,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312202,2013
