date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,home,15860,635,Seton Hall,9,True,14,3,11,win,14 - 3,5209854,457,4,4,3,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,2483942,2022
02/19/2022,home,15860,635,Seton Hall,9,True,19,0,19,win,19 - 0,5210729,457,2,4,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2483942,2022
02/20/2022,home,15860,635,Seton Hall,9,True,7,3,4,win,7 - 3,5211213,457,1,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2483942,2022
02/22/2022,home,15860,1068,Elon,9,True,5,1,4,win,5 - 1,5213010,457,1,4,2,1,0,6,1,4,0,0,0,0,0,1,0,0,0,0,1,2483942,2022
02/25/2022,home,15860,196,East Carolina,9,True,7,4,3,win,7 - 4,5215182,457,1,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2483942,2022
02/26/2022,home,15860,196,East Carolina,9,True,2,0,2,win,2 - 0,5217075,457,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2483942,2022
02/27/2022,away,15860,196,East Carolina,9,True,0,5,-5,loss,0 - 5,5218821,457,0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2483942,2022
03/01/2022,home,15860,363,Longwood,9,True,16,1,15,win,16 - 1,5220298,457,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2483942,2022
03/02/2022,home,15860,792,Winthrop,9,True,7,3,4,win,7 - 3,5221446,457,2,4,2,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,2483942,2022
03/04/2022,home,15860,149,Coastal Carolina,9,True,4,3,1,win,4 - 3,5223144,457,0,3,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2483942,2022
