R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,267,Hamilton,9,True,2,12,-10,loss,1971298,146,1882931,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,267,Hamilton,9,True,2,8,-6,loss,1834166,146,1882931,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,267,Hamilton,9,True,5,7,-2,loss,1849847,146,1882931,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2020,neutral,15204,152,Colby-Sawyer,9,True,12,0,12,win,1972722,146,1882931,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2020,neutral,15204,484,Nichols,9,True,6,9,-3,loss,1847927,146,1882931,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2020,neutral,15204,160,Concordia Chicago,9,True,6,7,-1,loss,1972801,146,1882931,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2020,home,15204,1159,Keuka,9,True,16,6,10,win,1972855,146,1882931,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2020,neutral,15204,484,Nichols,9,True,6,11,-5,loss,1972856,146,1882931,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2020,home,15204,0,0.0,9,True,6,11,-5,loss,1972856,146,1882931,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2020,home,15204,0,0.0,9,True,6,11,-5,loss,1972856,146,1882931,2020
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2020,away,15204,1159,Keuka,9,True,10,8,2,win,1972969,146,1882931,2020
