date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,away,15860,630,San Jose St.,9,True,9,14,-5,loss,9 - 14,5208103,464,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2677109,2022
02/19/2022,away,15860,630,San Jose St.,10,True,15,0,15,win,15 - 0,5209717,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
02/19/2022,away,15860,630,San Jose St.,9,True,4,5,-1,loss,4 - 5,5210392,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
02/20/2022,away,15860,630,San Jose St.,9,True,11,14,-3,loss,11 - 14,5211569,464,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2677109,2022
02/23/2022,away,15860,110,UCLA,9,True,9,4,5,win,9 - 4,5213977,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
02/25/2022,away,15860,657,Southern California,12,True,3,4,-1,loss,3 - 4,5215667,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
02/26/2022,away,15860,657,Southern California,9,True,2,5,-3,loss,2 - 5,5217076,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
02/27/2022,away,15860,657,Southern California,9,True,4,7,-3,loss,4 - 7,5218486,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
03/02/2022,away,15860,31,Arkansas,9,True,3,15,-12,loss,3 - 15,5251961,464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2677109,2022
03/04/2022,home,15860,735,Valparaiso,9,True,9,2,7,win,9 - 2,5223128,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
03/04/2022,home,15860,735,Valparaiso,9,True,2,4,-2,loss,2 - 4,5223126,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
03/05/2022,home,15860,735,Valparaiso,9,True,5,7,-2,loss,5 - 7,5225510,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
03/08/2022,home,15860,169,Creighton,9,True,5,3,2,win,5 - 3,5228625,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
03/13/2022,home,15860,463,Nebraska,9,True,4,3,1,win,4 - 3,5237195,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
03/14/2022,away,15860,463,Nebraska,9,True,5,6,-1,loss,5 - 6,5236048,464,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2677109,2022
03/15/2022,home,15860,327,Kansas St.,9,True,4,8,-4,loss,4 - 8,5268263,464,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
03/18/2022,home,15860,587,Rutgers,9,True,1,0,1,win,1 - 0,5238497,464,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2677109,2022
03/19/2022,home,15860,587,Rutgers,9,True,1,7,-6,loss,1 - 7,5239712,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
03/20/2022,home,15860,587,Rutgers,12,True,3,2,1,win,3 - 2,5240754,464,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
03/25/2022,home,15860,620,St. Thomas (MN),9,True,6,1,5,win,6 - 1,5245570,464,1,3,2,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,2677109,2022
03/26/2022,home,15860,620,St. Thomas (MN),9,True,6,8,-2,loss,6 - 8,5246968,464,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2677109,2022
03/27/2022,home,15860,620,St. Thomas (MN),9,True,3,2,1,win,3 - 2,5248171,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
04/01/2022,away,15860,527,Oral Roberts,9,True,1,0,1,win,1 - 0,5251834,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677109,2022
04/02/2022,away,15860,527,Oral Roberts,9,True,1,6,-5,loss,1 - 6,5253191,464,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2677109,2022
