date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,away,15860,1104,Grand Canyon,9,True,4,3,1,win,4 - 3,5208158,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
02/19/2022,away,15860,1104,Grand Canyon,9,True,20,2,18,win,20 - 2,5209952,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
02/20/2022,away,15860,1104,Grand Canyon,9,True,4,15,-11,loss,4 - 15,5211396,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
02/22/2022,away,15860,28,Arizona St.,9,True,1,3,-2,loss,1 - 3,5213027,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
02/25/2022,away,15860,104,UC Santa Barbara,9,True,1,4,-3,loss,1 - 4,5221241,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
02/26/2022,away,15860,104,UC Santa Barbara,9,True,5,4,1,win,5 - 4,5226463,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
02/27/2022,away,15860,104,UC Santa Barbara,9,True,6,12,-6,loss,6 - 12,5218651,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/04/2022,away,15860,721,Air Force,9,True,3,7,-4,loss,3 - 7,5222836,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/04/2022,away,15860,721,Air Force,13,True,19,18,1,win,19 - 18,5224400,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/11/2022,home,15860,630,San Jose St.,9,True,12,7,5,win,12 - 7,5231481,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/12/2022,home,15860,630,San Jose St.,9,True,19,8,11,win,19 - 8,5232660,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/13/2022,home,15860,630,San Jose St.,9,True,15,10,5,win,15 - 10,5233724,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/15/2022,home,15860,30095,Dixie St.,9,True,7,4,3,win,7 - 4,5235621,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/16/2022,home,15860,30095,Dixie St.,9,True,5,7,-2,loss,5 - 7,5236672,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/18/2022,away,15860,96,Fresno St.,9,True,2,6,-4,loss,2 - 6,5238677,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/20/2022,away,15860,96,Fresno St.,9,True,2,3,-1,loss,2 - 3,5241132,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/20/2022,away,15860,96,Fresno St.,10,True,7,6,1,win,7 - 6,5241499,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/22/2022,away,15860,629,San Francisco,9,True,20,2,18,win,20 - 2,5243083,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/25/2022,away,15860,669,Missouri St.,9,True,0,7,-7,loss,0 - 7,5245270,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/26/2022,away,15860,669,Missouri St.,9,True,8,11,-3,loss,8 - 11,5247265,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/27/2022,away,15860,669,Missouri St.,9,True,9,7,2,win,9 - 7,5248128,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/29/2022,home,15860,528,Oregon St.,11,True,13,14,-1,loss,13 - 14,5249837,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
03/30/2022,home,15860,528,Oregon St.,9,True,8,9,-1,loss,8 - 9,5250450,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
04/01/2022,home,15860,626,San Diego St.,9,True,1,13,-12,loss,1 - 13,5251991,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
04/02/2022,home,15860,626,San Diego St.,9,True,12,6,6,win,12 - 6,5254104,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
04/03/2022,home,15860,626,San Diego St.,9,True,8,6,2,win,8 - 6,5255033,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680031,2022
