date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/13/2015,away,12080,149,Coastal Carolina,9,True,0,4,-4,loss,0 - 4,404796,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
02/14/2015,home,12080,392,Maryland,9,True,2,5,-3,loss,2 - 5,405334,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
02/15/2015,home,12080,116,Canisius,9,True,6,8,-2,loss,6 - 8,405510,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
02/27/2015,home,12080,587,Rutgers,9,True,3,0,3,win,3 - 0,406660,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
02/28/2015,home,12080,587,Rutgers,9,True,3,2,1,win,3 - 2,406968,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/01/2015,home,12080,587,Rutgers,9,True,9,13,-4,loss,9 - 13,407169,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/04/2015,away,12080,196,East Carolina,9,True,7,9,-2,loss,7 - 9,407468,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/08/2015,home,12080,540,Penn,9,True,5,1,4,win,5 - 1,408431,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/08/2015,home,12080,540,Penn,9,True,5,3,2,win,5 - 3,408476,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/09/2015,home,12080,540,Penn,9,True,9,8,1,win,9 - 8,408670,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/10/2015,home,12080,81,Bryant,9,True,9,8,1,win,9 - 8,408921,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/11/2015,away,12080,746,Virginia,9,True,14,5,9,win,14 - 5,409092,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/14/2015,away,12080,772,Western Ky.,9,True,3,1,2,win,3 - 1,409896,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/14/2015,away,12080,772,Western Ky.,9,True,3,6,-3,loss,3 - 6,409930,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/15/2015,away,12080,772,Western Ky.,9,True,5,9,-4,loss,5 - 9,410192,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/17/2015,home,12080,741,VMI,9,True,8,5,3,win,8 - 5,410827,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/18/2015,home,12080,741,VMI,9,True,7,6,1,win,7 - 6,411073,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/20/2015,home,12080,574,Rice,9,True,12,4,8,win,12 - 4,411382,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/21/2015,home,12080,574,Rice,9,True,9,8,1,win,9 - 8,411669,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/22/2015,home,12080,574,Rice,9,True,4,5,-1,loss,4 - 5,412240,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/25/2015,away,12080,741,VMI,9,True,11,3,8,win,11 - 3,412900,523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/27/2015,away,12080,419,Middle Tenn.,9,True,2,7,-5,loss,2 - 7,413190,523,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1526851,2015
03/28/2015,away,12080,419,Middle Tenn.,9,True,2,8,-6,loss,2 - 8,413421,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/29/2015,away,12080,419,Middle Tenn.,9,True,4,5,-1,loss,4 - 5,413953,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
03/31/2015,away,12080,355,Liberty,9,True,7,9,-2,loss,7 - 9,414546,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/01/2015,home,12080,786,William & Mary,9,True,4,0,4,win,4 - 0,414819,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/03/2015,home,12080,458,Charlotte,9,True,7,9,-2,loss,7 - 9,415275,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/04/2015,home,12080,458,Charlotte,9,True,0,9,-9,loss,0 - 9,415672,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/05/2015,home,12080,458,Charlotte,9,True,15,1,14,win,15 - 1,416277,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/06/2015,home,12080,355,Liberty,9,True,5,1,4,win,5 - 1,416354,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/08/2015,home,12080,740,VCU,9,True,2,10,-8,loss,2 - 10,416782,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/10/2015,away,12080,706,UTSA,13,True,6,7,-1,loss,6 - 7,417169,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/10/2015,away,12080,706,UTSA,9,True,2,8,-6,loss,2 - 8,417210,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/11/2015,away,12080,706,UTSA,9,True,11,2,9,win,11 - 2,417301,523,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1526851,2015
04/14/2015,away,12080,786,William & Mary,9,True,9,11,-2,loss,9 - 11,418612,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/15/2015,home,12080,196,East Carolina,9,True,2,4,-2,loss,2 - 4,418869,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/17/2015,home,12080,388,Marshall,9,True,1,6,-5,loss,1 - 6,419280,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/18/2015,home,12080,388,Marshall,9,True,1,5,-4,loss,1 - 5,419575,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/19/2015,home,12080,388,Marshall,9,True,6,2,4,win,6 - 2,420339,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/22/2015,home,12080,575,Richmond,9,True,11,5,6,win,11 - 5,421060,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/24/2015,away,12080,229,Fla. Atlantic,9,True,15,3,12,win,15 - 3,421412,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/25/2015,away,12080,229,Fla. Atlantic,9,True,1,8,-7,loss,1 - 8,421695,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/26/2015,away,12080,229,Fla. Atlantic,9,True,2,8,-6,loss,2 - 8,422307,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
04/28/2015,home,12080,746,Virginia,9,True,3,1,2,win,3 - 1,422909,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
05/02/2015,home,12080,231,FIU,9,True,4,2,2,win,4 - 2,423860,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
05/02/2015,home,12080,231,FIU,9,True,1,4,-3,loss,1 - 4,424020,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
05/03/2015,home,12080,231,FIU,9,True,3,0,3,win,3 - 0,424151,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
05/08/2015,home,12080,366,Louisiana Tech,9,True,7,0,7,win,7 - 0,424706,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
05/09/2015,home,12080,366,Louisiana Tech,9,True,4,2,2,win,4 - 2,424938,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
05/10/2015,home,12080,366,Louisiana Tech,9,True,6,5,1,win,6 - 5,425186,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
05/12/2015,away,12080,740,VCU,9,True,3,9,-6,loss,3 - 9,425345,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
05/14/2015,away,12080,9,UAB,9,True,4,7,-3,loss,4 - 7,425445,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
05/15/2015,away,12080,9,UAB,9,True,3,6,-3,loss,3 - 6,425601,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
05/16/2015,away,12080,9,UAB,9,True,11,0,11,win,11 - 0,425804,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526851,2015
