date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,home,11320,248,George Mason,9,True,9,1,8,win,9 - 1,657887,141,5,4,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1213179,2013
02/16/2013,home,11320,327,Kansas St.,9,True,10,8,2,win,10 - 8,658155,141,5,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1213179,2013
02/17/2013,home,11320,19651,High Point,9,True,2,7,-5,loss,2 - 7,658555,141,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1213179,2013
02/20/2013,home,11320,792,Winthrop,9,True,6,4,2,win,6 - 4,658818,141,4,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1213179,2013
02/22/2013,away,11320,2711,North Florida,11,True,6,3,3,win,6 - 3,658926,141,6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1213179,2013
02/23/2013,away,11320,2711,North Florida,9,True,8,9,-1,loss,8 - 9,659111,141,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1213179,2013
02/24/2013,away,11320,2711,North Florida,9,True,3,4,-1,loss,3 - 4,659496,141,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1213179,2013
02/27/2013,away,11320,48,Charleston So.,9,True,6,8,-2,loss,6 - 8,660019,141,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1213179,2013
03/01/2013,home,11320,545,Pittsburgh,9,True,8,0,8,win,8 - 0,660232,141,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1213179,2013
03/02/2013,home,11320,740,VCU,9,True,6,11,-5,loss,6 - 11,660520,141,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1213179,2013
03/03/2013,home,11320,456,UNC Asheville,9,True,7,5,2,win,7 - 5,661076,141,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1213179,2013
03/03/2013,home,11320,456,UNC Asheville,9,True,5,3,2,win,5 - 3,661093,141,2,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1213179,2013
03/06/2013,away,11320,792,Winthrop,9,True,3,1,2,win,3 - 1,661590,141,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1213179,2013
03/08/2013,home,11320,625,Samford,9,True,12,3,9,win,12 - 3,661927,141,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1213179,2013
03/09/2013,home,11320,625,Samford,9,True,2,1,1,win,2 - 1,662245,141,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1213179,2013
03/10/2013,home,11320,625,Samford,9,True,8,14,-6,loss,8 - 14,662781,141,4,3,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1213179,2013
03/12/2013,home,11320,5,Akron,9,True,7,1,6,win,7 - 1,663161,141,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1213179,2013
03/13/2013,home,11320,5,Akron,9,True,9,3,6,win,9 - 3,663387,141,4,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1213179,2013
03/15/2013,away,11320,2915,Wofford,9,True,4,5,-1,loss,4 - 5,663768,141,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1213179,2013
03/16/2013,away,11320,2915,Wofford,9,True,9,8,1,win,9 - 8,664165,141,4,2,0,2,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1213179,2013
03/17/2013,away,11320,2915,Wofford,9,True,18,9,9,win,18 - 9,664735,141,3,1,0,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,1213179,2013
03/19/2013,home,11320,648,South Carolina,9,True,5,9,-4,loss,5 - 9,665157,141,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1213179,2013
03/20/2013,away,11320,1014,Col. of Charleston,9,True,7,11,-4,loss,7 - 11,665312,141,3,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1213179,2013
03/22/2013,home,11320,48,Charleston So.,9,True,6,4,2,win,6 - 4,665567,141,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1213179,2013
03/26/2013,away,11320,255,Georgia Tech,9,True,4,5,-1,loss,4 - 5,666862,141,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1213179,2013
03/29/2013,away,11320,769,Western Caro.,9,True,6,7,-1,loss,6 - 7,667466,141,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213179,2013
03/30/2013,away,11320,769,Western Caro.,9,True,4,5,-1,loss,4 - 5,668335,141,4,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1213179,2013
03/30/2013,away,11320,769,Western Caro.,9,True,5,4,1,win,5 - 4,668521,141,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1213179,2013
04/02/2013,home,11320,149,Coastal Carolina,9,True,2,3,-1,loss,2 - 3,668758,141,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1213179,2013
04/03/2013,away,11320,149,Coastal Carolina,9,True,2,10,-8,loss,2 - 10,669034,141,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1213179,2013
04/05/2013,home,11320,1068,Elon,9,True,5,8,-3,loss,5 - 8,669488,141,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1213179,2013
04/06/2013,home,11320,1068,Elon,9,True,14,7,7,win,14 - 7,669718,141,2,2,0,3,0,0,1,3,2,1,0,0,0,0,0,0,0,0,1213179,2013
04/07/2013,home,11320,1068,Elon,9,True,6,8,-2,loss,6 - 8,670553,141,5,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1213179,2013
04/09/2013,away,11320,648,South Carolina,9,True,5,6,-1,loss,5 - 6,670896,141,4,3,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1213179,2013
04/12/2013,away,11320,253,Ga. Southern,9,True,11,0,11,win,11 - 0,671466,141,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213179,2013
04/13/2013,away,11320,253,Ga. Southern,11,True,1,0,1,win,1 - 0,671690,141,4,2,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1213179,2013
04/14/2013,away,11320,253,Ga. Southern,9,True,8,2,6,win,8 - 2,672405,141,4,2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1213179,2013
04/17/2013,home,11320,198,ETSU,9,True,7,3,4,win,7 - 3,673234,141,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213179,2013
04/19/2013,home,11320,27,App State,9,True,6,3,3,win,6 - 3,673530,141,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1213179,2013
04/20/2013,home,11320,27,App State,9,True,5,3,2,win,5 - 3,673740,141,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1213179,2013
04/21/2013,home,11320,27,App State,9,True,8,7,1,win,8 - 7,674439,141,3,1,0,1,0,0,1,2,2,0,0,1,2,0,0,0,0,0,1213179,2013
04/23/2013,home,11320,48,Charleston So.,9,True,8,5,3,win,8 - 5,675124,141,4,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1213179,2013
04/26/2013,away,11320,244,Furman,9,True,6,0,6,win,6 - 0,675580,141,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1213179,2013
04/27/2013,away,11320,244,Furman,9,True,13,7,6,win,13 - 7,675900,141,5,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1213179,2013
04/27/2013,away,11320,244,Furman,9,True,10,14,-4,loss,10 - 14,676533,141,5,3,0,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1213179,2013
05/01/2013,away,11320,457,North Carolina,9,True,0,13,-13,loss,0 - 13,677214,141,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1213179,2013
05/03/2013,home,11320,173,Davidson,9,True,22,7,15,win,22 - 7,677465,141,6,3,0,3,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1213179,2013
