R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/31/2020,neutral,15204,1096,Georgia College,9,True,2,6,-4,loss,1829561,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/01/2020,home,15204,689,Tampa,9,True,6,9,-3,loss,1829680,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/02/2020,neutral,15204,1245,Mount Olive,9,True,5,8,-3,loss,1829704,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/04/2020,away,15204,537,UNC Pembroke,9,True,3,13,-10,loss,1881766,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/07/2020,away,15204,30092,Flagler,9,True,1,2,-1,loss,1829858,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/08/2020,away,15204,30092,Flagler,9,True,2,3,-1,loss,1829912,11504,2117423,2020
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,02/08/2020,away,15204,30092,Flagler,9,True,0,2,-2,loss,1849351,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,1245,Mount Olive,9,True,0,2,-2,loss,1830472,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,1245,Mount Olive,9,True,7,9,-2,loss,1848372,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,home,15204,1245,Mount Olive,9,True,2,8,-6,loss,1830196,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2020,away,15204,9223,North Greenville,9,True,2,11,-9,loss,1966718,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2020,away,15204,9223,North Greenville,9,True,3,4,-1,loss,1830985,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,home,15204,1176,Lincoln Memorial,9,True,8,3,5,win,1831205,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,1176,Lincoln Memorial,9,True,2,1,1,win,1831472,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,1176,Lincoln Memorial,9,True,1,5,-4,loss,1849147,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,home,15204,1001,Catawba,9,True,3,11,-8,loss,1832368,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,1001,Catawba,9,True,3,7,-4,loss,1832642,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,1001,Catawba,8,True,4,5,-1,loss,1848606,11504,2117423,2020
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/07/2020,away,15204,1199,Mars Hill,9,True,5,17,-12,loss,1834132,11504,2117423,2020
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,1199,Mars Hill,9,True,23,14,9,win,1849748,11504,2117423,2020
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,1199,Mars Hill,8,True,11,9,2,win,1833786,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2020,away,15204,11276,USC Aiken,9,True,3,6,-3,loss,1833598,11504,2117423,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2020,away,15204,2683,Belmont Abbey,9,True,4,8,-4,loss,1835211,11504,2117423,2020
