date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/17/2017,home,12560,392,Maryland,9,True,8,3,5,win,8 - 3,205939,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
02/18/2017,home,12560,7,Alabama St.,9,True,3,2,1,win,3 - 2,206246,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
02/19/2017,home,12560,367,Louisville,9,True,4,10,-6,loss,4 - 10,206578,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
02/24/2017,away,12560,149,Coastal Carolina,9,True,0,1,-1,loss,0 - 1,207037,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
02/25/2017,home,12560,248,George Mason,9,True,14,6,8,win,14 - 6,207563,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
02/25/2017,home,12560,248,George Mason,9,True,7,0,7,win,7 - 0,207574,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
02/26/2017,home,12560,768,West Virginia,9,True,1,4,-3,loss,1 - 4,207861,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
03/03/2017,home,12560,739,Villanova,9,True,3,1,2,win,3 - 1,208449,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
03/04/2017,home,12560,136,Chicago St.,9,True,8,6,2,win,8 - 6,208843,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
03/04/2017,home,12560,500,Northeastern,9,True,6,5,1,win,6 - 5,208844,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
03/05/2017,home,12560,251,Georgetown,9,True,0,3,-3,loss,0 - 3,209238,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
03/07/2017,home,12560,67,Boston College,9,True,4,1,3,win,4 - 1,209665,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
03/09/2017,away,12560,528,Oregon St.,9,True,0,2,-2,loss,0 - 2,209952,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
03/10/2017,away,12560,528,Oregon St.,9,True,0,5,-5,loss,0 - 5,210225,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
03/10/2017,away,12560,528,Oregon St.,9,True,1,5,-4,loss,1 - 5,210245,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
03/11/2017,away,12560,528,Oregon St.,9,True,4,8,-4,loss,4 - 8,210502,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
03/18/2017,home,12560,175,Dayton,9,True,6,0,6,win,6 - 0,212200,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
03/18/2017,home,12560,175,Dayton,9,True,4,3,1,win,4 - 3,212284,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
03/19/2017,away,12560,175,Dayton,9,True,10,2,8,win,10 - 2,212692,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759362,2017
