R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,5,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,01/31/2020,neutral,15204,11403,Colo. Christian,9,True,6,11,-5,loss,1829551,30152,2322832,2020
1,5,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,02/01/2020,neutral,15204,30075,Mary,9,True,5,12,-7,loss,1829640,30152,2322832,2020
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/01/2020,neutral,15204,30180,Rogers St.,9,True,3,14,-11,loss,1829677,30152,2322832,2020
1,4,2,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,02/02/2020,neutral,15204,1433,Wayne St. (NE),9,True,4,10,-6,loss,1881548,30152,2322832,2020
1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,02/08/2020,home,15204,0,Okla. Panhandle,9,True,7,1,6,win,1829885,30152,2322832,2020
2,3,2,0,0,5,1,2,1,0,0,0,0,0,0,0,2,0,02/08/2020,home,15204,0,Okla. Panhandle,9,True,9,7,2,win,1849281,30152,2322832,2020
0,3,1,1,0,2,0,1,1,0,0,0,2,0,0,0,0,0,02/09/2020,home,15204,0,Okla. Panhandle,9,True,4,2,2,win,1963893,30152,2322832,2020
0,4,2,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,02/09/2020,home,15204,0,Okla. Panhandle,9,True,6,5,1,win,1963928,30152,2322832,2020
0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,02/15/2020,away,15204,30178,Northwestern Okla.,9,True,1,13,-12,loss,1830517,30152,2322832,2020
1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,away,15204,30178,Northwestern Okla.,9,True,2,3,-1,loss,1848552,30152,2322832,2020
2,4,3,1,1,6,0,1,0,0,0,0,1,0,0,0,0,0,02/16/2020,away,15204,30178,Northwestern Okla.,9,True,4,14,-10,loss,1966349,30152,2322832,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,home,15204,8965,East Central,11,True,10,11,-1,loss,1831135,30152,2322832,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,8965,East Central,9,True,4,19,-15,loss,1831627,30152,2322832,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,8965,East Central,9,True,4,9,-5,loss,1847698,30152,2322832,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2020,home,15204,0,7 - 6,9,True,4,9,-5,loss,1847698,30152,2322832,2020
1,4,2,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,02/28/2020,away,15204,1289,Ouachita Baptist,9,True,4,10,-6,loss,1832302,30152,2322832,2020
2,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,02/29/2020,away,15204,1289,Ouachita Baptist,9,True,7,10,-3,loss,1832587,30152,2322832,2020
1,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,02/29/2020,away,15204,1289,Ouachita Baptist,8,True,7,1,6,win,1848403,30152,2322832,2020
0,6,2,0,1,4,0,1,0,0,0,0,1,0,0,0,1,0,03/03/2020,away,15204,30054,Newman,9,True,9,12,-3,loss,1833414,30152,2322832,2020
0,3,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,03/06/2020,home,15204,1123,Henderson St.,9,True,0,11,-11,loss,1833802,30152,2322832,2020
1,5,1,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,03/07/2020,home,15204,1123,Henderson St.,9,True,12,25,-13,loss,1834180,30152,2322832,2020
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/07/2020,home,15204,1123,Henderson St.,9,True,1,8,-7,loss,1849861,30152,2322832,2020
1,4,2,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,03/11/2020,home,15204,30054,Newman,9,True,5,11,-6,loss,1834904,30152,2322832,2020
