R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,away,15204,229,Fla. Atlantic,9,True,4,8,-4,loss,1830351,180,2302834,2020
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,02/15/2020,away,15204,229,Fla. Atlantic,9,True,5,9,-4,loss,1830646,180,2302834,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,away,15204,229,Fla. Atlantic,9,True,2,8,-6,loss,1830763,180,2302834,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,away,15204,1092,Gardner-Webb,9,True,4,8,-4,loss,1831292,180,2302834,2020
0,4,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,02/22/2020,neutral,15204,488,N.C. A&T,9,True,4,1,3,win,1968015,180,2302834,2020
1,3,2,1,0,3,0,1,1,0,0,0,1,0,0,0,1,0,02/23/2020,neutral,15204,488,N.C. A&T,9,True,9,8,1,win,1968034,180,2302834,2020
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,home,15204,368,UMass Lowell,9,True,7,8,-1,loss,1832390,180,2302834,2020
2,4,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,03/01/2020,home,15204,368,UMass Lowell,9,True,11,4,7,win,1832752,180,2302834,2020
0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,03/01/2020,home,15204,368,UMass Lowell,10,True,4,3,1,win,1833126,180,2302834,2020
0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2020,home,15204,393,UMES,9,True,3,5,-2,loss,1833396,180,2302834,2020
0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,03/04/2020,away,15204,392,Maryland,9,True,6,13,-7,loss,1833580,180,2302834,2020
0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,576,Rider,9,True,2,1,1,win,1834195,180,2302834,2020
0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,03/08/2020,home,15204,576,Rider,9,True,7,6,1,win,1833817,180,2302834,2020
1,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,03/08/2020,home,15204,576,Rider,9,True,8,6,2,win,1834589,180,2302834,2020
3,3,3,0,0,9,2,3,1,0,0,0,0,0,0,0,0,0,03/10/2020,home,15204,178,Delaware St.,9,True,9,5,4,win,1834913,180,2302834,2020
