date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,home,11320,639,Siena,9,True,7,1,6,win,7 - 1,657942,128,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1099264,2013
02/16/2013,home,11320,639,Siena,9,True,4,7,-3,loss,4 - 7,658190,128,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1099264,2013
02/17/2013,home,11320,639,Siena,9,True,8,2,6,win,8 - 2,658509,128,3,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1099264,2013
02/19/2013,home,11320,235,Florida,9,True,3,5,-2,loss,3 - 5,658701,128,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1099264,2013
02/22/2013,home,11320,164,UConn,9,True,7,3,4,win,7 - 3,658928,128,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1099264,2013
02/23/2013,home,11320,700,Texas Tech,9,True,13,8,5,win,13 - 8,659172,128,3,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1099264,2013
02/26/2013,home,11320,651,South Fla.,9,True,4,6,-2,loss,4 - 6,659956,128,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1099264,2013
02/27/2013,away,11320,61,Bethune-Cookman,9,True,0,6,-6,loss,0 - 6,660017,128,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1099264,2013
03/01/2013,home,11320,792,Winthrop,9,True,3,0,3,win,3 - 0,660265,128,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1099264,2013
03/02/2013,home,11320,792,Winthrop,9,True,12,7,5,win,12 - 7,660529,128,4,2,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1099264,2013
03/03/2013,home,11320,792,Winthrop,9,True,7,6,1,win,7 - 6,661001,128,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1099264,2013
03/05/2013,home,11320,2711,North Florida,9,True,5,9,-4,loss,5 - 9,661477,128,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1099264,2013
03/06/2013,away,11320,415,Miami (FL),9,True,0,5,-5,loss,0 - 5,661588,128,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1099264,2013
03/08/2013,home,11320,316,Jacksonville,9,True,0,4,-4,loss,0 - 4,661891,128,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1099264,2013
03/09/2013,home,11320,316,Jacksonville,9,True,5,2,3,win,5 - 2,662192,128,3,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1099264,2013
03/10/2013,away,11320,316,Jacksonville,9,True,6,4,2,win,6 - 4,662723,128,5,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1099264,2013
03/12/2013,home,11320,228,Florida A&M,9,True,6,4,2,win,6 - 4,663186,128,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1099264,2013
03/13/2013,home,11320,228,Florida A&M,9,True,5,2,3,win,5 - 2,663410,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1099264,2013
03/15/2013,home,11320,158,Columbia,9,True,10,3,7,win,10 - 3,663770,128,3,2,0,2,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1099264,2013
03/16/2013,home,11320,158,Columbia,9,True,4,5,-1,loss,4 - 5,664166,128,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1099264,2013
03/17/2013,home,11320,158,Columbia,9,True,6,1,5,win,6 - 1,664736,128,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1099264,2013
03/18/2013,home,11320,158,Columbia,9,True,5,1,4,win,5 - 1,665033,128,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1099264,2013
03/20/2013,away,11320,316,Jacksonville,9,True,5,7,-2,loss,5 - 7,665310,128,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1099264,2013
03/22/2013,away,11320,9,UAB,9,True,8,0,8,win,8 - 0,665578,128,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1099264,2013
03/23/2013,away,11320,9,UAB,9,True,6,1,5,win,6 - 1,665905,128,4,1,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1099264,2013
03/24/2013,away,11320,9,UAB,10,True,12,10,2,win,12 - 10,666536,128,4,2,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1099264,2013
03/28/2013,home,11320,664,Southern Miss.,9,True,1,4,-3,loss,1 - 4,667279,128,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1099264,2013
03/29/2013,home,11320,664,Southern Miss.,9,True,4,3,1,win,4 - 3,667547,128,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1099264,2013
03/30/2013,home,11320,664,Southern Miss.,9,True,3,4,-1,loss,3 - 4,668046,128,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1099264,2013
04/02/2013,away,11320,235,Florida,9,True,3,5,-2,loss,3 - 5,668755,128,3,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1099264,2013
04/05/2013,away,11320,404,Memphis,9,True,1,2,-1,loss,1 - 2,669348,128,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1099264,2013
04/06/2013,away,11320,404,Memphis,9,True,2,5,-3,loss,2 - 5,669622,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099264,2013
04/07/2013,away,11320,404,Memphis,9,True,7,8,-1,loss,7 - 8,670405,128,4,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1099264,2013
04/10/2013,away,11320,651,South Fla.,9,True,3,9,-6,loss,3 - 9,671203,128,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1099264,2013
04/12/2013,away,11320,574,Rice,9,True,5,1,4,win,5 - 1,671463,128,3,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1099264,2013
04/13/2013,away,11320,574,Rice,12,True,11,7,4,win,11 - 7,671688,128,5,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1099264,2013
04/14/2013,away,11320,574,Rice,9,True,6,7,-1,loss,6 - 7,672400,128,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1099264,2013
04/16/2013,home,11320,229,Fla. Atlantic,9,True,2,10,-8,loss,2 - 10,672979,128,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1099264,2013
