date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,home,12360,136,Chicago St.,9,True,1,7,-6,loss,1 - 7,292468,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
02/20/2016,home,12360,136,Chicago St.,9,True,8,6,2,win,8 - 6,292710,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
02/21/2016,home,12360,136,Chicago St.,9,True,6,2,4,win,6 - 2,293169,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
02/23/2016,home,12360,287,Houston Baptist,9,True,5,4,1,win,5 - 4,293410,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
02/26/2016,home,12360,128,UCF,9,True,3,4,-1,loss,3 - 4,293751,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
02/27/2016,home,12360,416,Michigan St.,9,True,3,9,-6,loss,3 - 9,294202,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
02/28/2016,home,12360,670,Texas St.,9,True,0,11,-11,loss,0 - 11,294563,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/04/2016,away,12360,702,UT Arlington,9,True,2,6,-4,loss,2 - 6,294995,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/05/2016,away,12360,702,UT Arlington,11,True,8,6,2,win,8 - 6,295360,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/05/2016,away,12360,702,UT Arlington,9,True,1,7,-6,loss,1 - 7,295472,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/06/2016,away,12360,702,UT Arlington,9,True,4,10,-6,loss,4 - 10,295780,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/08/2016,home,12360,706,UTSA,9,True,3,6,-3,loss,3 - 6,296330,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/15/2016,away,12360,536,UTRGV,9,True,6,3,3,win,6 - 3,298253,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/15/2016,away,12360,536,UTRGV,9,True,9,2,7,win,9 - 2,298265,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/18/2016,home,12360,483,Nicholls,9,True,5,4,1,win,5 - 4,298702,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/20/2016,home,12360,483,Nicholls,9,True,8,0,8,win,8 - 0,299742,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/20/2016,home,12360,483,Nicholls,12,True,1,4,-3,loss,1 - 4,299823,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/22/2016,away,12360,697,Texas A&M,9,True,3,13,-10,loss,3 - 13,299989,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/24/2016,away,12360,655,Southeastern La.,9,True,1,3,-2,loss,1 - 3,300415,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/25/2016,away,12360,655,Southeastern La.,9,True,0,4,-4,loss,0 - 4,300637,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
03/26/2016,away,12360,655,Southeastern La.,9,True,0,5,-5,loss,0 - 5,301058,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/01/2016,away,12360,676,SFA,9,True,2,3,-1,loss,2 - 3,302424,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/02/2016,away,12360,676,SFA,9,True,11,9,2,win,11 - 9,302660,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/03/2016,away,12360,676,SFA,9,True,6,7,-1,loss,6 - 7,303271,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/05/2016,away,12360,703,Texas,9,True,5,0,5,win,5 - 0,303597,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/06/2016,away,12360,670,Texas St.,9,True,1,4,-3,loss,1 - 4,303759,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/08/2016,home,12360,346,Lamar University,9,True,0,1,-1,loss,0 - 1,304018,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/09/2016,home,12360,346,Lamar University,9,True,1,5,-4,loss,1 - 5,304323,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/10/2016,home,12360,346,Lamar University,9,True,12,15,-3,loss,12 - 15,304825,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/13/2016,away,12360,2743,UIW,9,True,4,5,-1,loss,4 - 5,305689,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/15/2016,away,12360,2,Abilene Christian,9,True,11,4,7,win,11 - 4,306214,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/15/2016,away,12360,2,Abilene Christian,9,True,0,4,-4,loss,0 - 4,306230,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/16/2016,away,12360,2,Abilene Christian,9,True,0,4,-4,loss,0 - 4,306315,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/20/2016,home,12360,536,UTRGV,9,True,5,4,1,win,5 - 4,307793,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/22/2016,home,12360,474,New Orleans,9,True,3,7,-4,loss,3 - 7,308116,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/23/2016,home,12360,474,New Orleans,9,True,2,4,-2,loss,2 - 4,309014,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/23/2016,home,12360,474,New Orleans,9,True,6,9,-3,loss,6 - 9,309045,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/27/2016,away,12360,706,UTSA,9,True,12,4,8,win,12 - 4,309748,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/29/2016,away,12360,508,Northwestern St.,10,True,3,4,-1,loss,3 - 4,310264,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
04/29/2016,away,12360,508,Northwestern St.,9,True,2,4,-2,loss,2 - 4,310322,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
05/01/2016,away,12360,508,Northwestern St.,9,True,5,6,-1,loss,5 - 6,311002,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
05/04/2016,home,12360,536,UTRGV,9,True,3,0,3,win,3 - 0,311454,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
05/06/2016,home,12360,624,Sam Houston,9,True,1,6,-5,loss,1 - 6,311619,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
05/07/2016,home,12360,624,Sam Houston,9,True,2,1,1,win,2 - 1,311909,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
05/08/2016,home,12360,624,Sam Houston,9,True,3,5,-2,loss,3 - 5,312358,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
05/13/2016,away,12360,287,Houston Baptist,9,True,11,9,2,win,11 - 9,312919,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
05/14/2016,away,12360,287,Houston Baptist,9,True,2,8,-6,loss,2 - 8,313141,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
05/15/2016,away,12360,287,Houston Baptist,9,True,2,1,1,win,2 - 1,313369,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
05/20/2016,home,12360,2743,UIW,9,True,5,0,5,win,5 - 0,313792,26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652724,2016
