R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,away,15204,458,Charlotte,9,True,0,4,-4,loss,1831250,391,2308041,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,458,Charlotte,9,True,1,6,-5,loss,1831533,391,2308041,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,458,Charlotte,9,True,0,4,-4,loss,1849692,391,2308041,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,away,15204,458,Charlotte,9,True,6,11,-5,loss,1831881,391,2308041,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2020,away,15204,249,George Washington,9,True,2,4,-2,loss,1832107,391,2308041,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,away,15204,678,Stetson,9,True,9,8,1,win,1832532,391,2308041,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,678,Stetson,12,True,7,8,-1,loss,1832949,391,2308041,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,678,Stetson,9,True,0,5,-5,loss,1833163,391,2308041,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2020,away,15204,711,Towson,9,True,4,21,-17,loss,1833378,391,2308041,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,home,15204,222,Fairleigh Dickinson,9,True,1,3,-2,loss,1833828,391,2308041,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,539,Penn St.,9,True,10,5,5,win,1834338,391,2308041,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,726,Navy,9,True,6,8,-2,loss,1834731,391,2308041,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2020,home,15204,165,Coppin St.,9,True,4,2,2,win,1834924,391,2308041,2020
