date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,home,15860,202,Eastern Ky.,9,True,8,1,7,win,8 - 1,5209393,406,1,3,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1977173,2022
02/19/2022,home,15860,202,Eastern Ky.,9,True,13,2,11,win,13 - 2,5209072,406,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1977173,2022
02/20/2022,home,15860,202,Eastern Ky.,9,True,6,5,1,win,6 - 5,5210952,406,2,3,2,1,0,6,1,2,1,0,0,0,1,0,0,0,0,0,0,1977173,2022
02/22/2022,home,15860,228,Florida A&M,9,True,15,3,12,win,15 - 3,5229063,406,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1977173,2022
02/23/2022,home,15860,228,Florida A&M,9,True,15,2,13,win,15 - 2,5214702,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
02/25/2022,home,15860,660,SIUE,9,True,5,2,3,win,5 - 2,5215356,406,0,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1977173,2022
02/26/2022,home,15860,660,SIUE,9,True,10,6,4,win,10 - 6,5216527,406,1,4,1,0,0,4,1,2,0,1,0,0,1,0,0,0,0,0,0,1977173,2022
02/27/2022,home,15860,660,SIUE,10,True,3,5,-2,loss,3 - 5,5217915,406,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/01/2022,home,15860,234,Florida St.,11,True,6,5,1,win,6 - 5,5221825,406,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1977173,2022
03/04/2022,home,15860,456,UNC Asheville,9,True,9,5,4,win,9 - 5,5223492,406,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1977173,2022
03/05/2022,home,15860,456,UNC Asheville,9,True,6,0,6,win,6 - 0,5224634,406,1,4,2,0,0,5,1,3,0,0,0,0,1,0,0,0,0,0,0,1977173,2022
03/06/2022,home,15860,456,UNC Asheville,9,True,10,0,10,win,10 - 0,5226986,406,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/08/2022,home,15860,255,Georgia Tech,9,True,5,4,1,win,5 - 4,5228709,406,1,4,1,0,0,4,1,2,0,0,0,0,1,0,0,0,0,0,0,1977173,2022
03/11/2022,home,15860,617,Saint Peter's,9,True,17,4,13,win,17 - 4,5230923,406,1,3,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/13/2022,home,15860,617,Saint Peter's,9,True,22,0,22,win,22 - 0,5238070,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/13/2022,home,15860,617,Saint Peter's,9,True,19,0,19,win,19 - 0,5232952,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/16/2022,home,15860,253,Ga. Southern,9,True,3,8,-5,loss,3 - 8,5236798,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/18/2022,away,15860,651,South Fla.,9,True,2,10,-8,loss,2 - 10,5238495,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/19/2022,away,15860,651,South Fla.,9,True,14,6,8,win,14 - 6,5239519,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/20/2022,away,15860,651,South Fla.,9,True,2,3,-1,loss,2 - 3,5240871,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/22/2022,home,15860,48,Charleston So.,9,True,10,2,8,win,10 - 2,5243132,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/23/2022,home,15860,315,Jacksonville St.,9,True,7,2,5,win,7 - 2,5243937,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/25/2022,away,15860,732,Utah,9,True,6,4,2,win,6 - 4,5247506,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/26/2022,away,15860,732,Utah,9,True,8,25,-17,loss,8 - 25,5247226,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/27/2022,away,15860,732,Utah,9,True,11,5,6,win,11 - 5,5247948,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
03/29/2022,home,15860,254,Georgia St.,9,True,15,5,10,win,15 - 5,5249894,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977173,2022
