R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,4,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,02/07/2020,away,15204,9223,North Greenville,9,True,2,10,-8,loss,1829832,52,1895453,2020
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/09/2020,away,15204,9223,North Greenville,9,True,0,2,-2,loss,1829988,52,1895453,2020
0,4,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,02/09/2020,away,15204,9223,North Greenville,9,True,6,9,-3,loss,1963918,52,1895453,2020
0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,02/14/2020,away,15204,30153,Union (TN),10,True,2,0,2,win,1830192,52,1895453,2020
1,4,1,0,0,4,1,3,0,0,1,0,0,0,0,0,0,0,02/15/2020,away,15204,30153,Union (TN),9,True,8,4,4,win,1830529,52,1895453,2020
1,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,02/15/2020,away,15204,30153,Union (TN),10,True,4,2,2,win,1848564,52,1895453,2020
1,4,1,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,02/22/2020,home,15204,280,Hillsdale,9,True,5,1,4,win,1831519,52,1895453,2020
0,4,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,02/22/2020,home,15204,280,Hillsdale,8,True,4,5,-1,loss,1849678,52,1895453,2020
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,home,15204,280,Hillsdale,9,True,12,5,7,win,1831769,52,1895453,2020
2,4,2,1,0,6,1,2,0,0,0,0,0,0,0,0,0,0,03/03/2020,home,15204,30013,Lee,9,True,7,2,5,win,1970528,52,1895453,2020
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2020,home,15204,30013,Lee,9,True,9,6,3,win,1970620,52,1895453,2020
2,6,3,0,0,6,1,2,0,0,0,0,0,0,0,0,1,0,03/07/2020,away,15204,561,Quincy,9,True,9,5,4,win,1834173,52,1895453,2020
2,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,561,Quincy,9,True,12,2,10,win,1849854,52,1895453,2020
1,3,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,03/08/2020,away,15204,561,Quincy,9,True,6,5,1,win,1834545,52,1895453,2020
