R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,3,1,0,0,4,1,1,1,0,0,0,2,0,0,0,0,0,0,02/16/2024,neutral,16580,367,Louisville,9,True,4,3,1,win,5245949,164,2148205,2024,1
1,2,1,1,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,02/16/2024,away,16580,651,South Fla.,9,True,2,1,1,win,4525502,164,2148205,2024,1
1,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,02/17/2024,neutral,16580,305,Indiana St.,9,True,1,2,-1,loss,4525922,164,2148205,2024,1
0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,02/23/2024,away,16580,107,California,9,True,4,8,-4,loss,4526495,164,2148205,2024,1
1,6,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,02/24/2024,away,16580,107,California,9,True,12,15,-3,loss,4526803,164,2148205,2024,1
0,4,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,02/25/2024,away,16580,107,California,9,True,4,5,-1,loss,4527201,164,2148205,2024,1
0,4,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,03/02/2024,away,16580,37,Auburn,9,True,1,8,-7,loss,4528043,164,2148205,2024,1
2,3,2,0,0,2,0,0,1,1,0,0,1,0,0,0,3,0,0,03/02/2024,away,16580,37,Auburn,9,True,8,4,4,win,4527767,164,2148205,2024,1
1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,03/03/2024,away,16580,37,Auburn,9,True,2,8,-6,loss,4528445,164,2148205,2024,1
0,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,03/08/2024,away,16580,104,UC Santa Barbara,9,True,3,13,-10,loss,4529253,164,2148205,2024,1
0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,03/09/2024,away,16580,104,UC Santa Barbara,9,True,3,4,-1,loss,4529547,164,2148205,2024,1
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,03/10/2024,away,16580,104,UC Santa Barbara,9,True,1,12,-11,loss,4529958,164,2148205,2024,1
2,2,1,1,0,2,0,0,3,0,0,0,0,0,0,1,2,0,0,03/12/2024,away,16580,110,UCLA,9,True,5,2,3,win,4530356,164,2148205,2024,1
0,4,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,03/13/2024,away,16580,109,UC Irvine,9,True,5,0,5,win,4530557,164,2148205,2024,1
0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,03/15/2024,away,16580,30135,California Baptist,9,True,1,8,-7,loss,4530834,164,2148205,2024,1
1,3,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,03/16/2024,away,16580,30135,California Baptist,9,True,8,0,8,win,4531144,164,2148205,2024,1
0,5,4,0,0,4,0,0,0,0,0,0,0,1,2,1,1,0,1,03/17/2024,away,16580,30135,California Baptist,9,True,6,2,4,win,4531560,164,2148205,2024,1
1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,03/19/2024,away,16580,572,Rhode Island,9,True,1,4,-3,loss,4531965,164,2148205,2024,1
2,5,2,0,0,5,1,4,0,0,0,0,1,0,0,0,0,0,0,03/20/2024,home,16580,361,LIU,9,True,14,8,6,win,4532135,164,2148205,2024,1
0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,03/22/2024,away,16580,587,Rutgers,9,True,0,3,-3,loss,4780644,164,2148205,2024,1
1,4,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,03/23/2024,away,16580,587,Rutgers,9,True,6,13,-7,loss,4780645,164,2148205,2024,1
1,5,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,03/24/2024,away,16580,587,Rutgers,9,True,5,1,4,win,4780646,164,2148205,2024,1
0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,03/26/2024,home,16580,67,Boston College,9,True,4,7,-3,loss,4533320,164,2148205,2024,1
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/27/2024,home,16580,500,Northeastern,9,True,6,7,-1,loss,4533590,164,2148205,2024,1
