date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/17/2017,home,12560,1014,Col. of Charleston,9,True,3,9,-6,loss,3 - 9,205860,257,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1870275,2017
02/18/2017,home,12560,1014,Col. of Charleston,9,True,6,15,-9,loss,6 - 15,206065,257,1,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
02/19/2017,home,12560,1014,Col. of Charleston,9,True,9,8,1,win,9 - 8,206476,257,0,5,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1870275,2017
02/21/2017,away,12560,406,Mercer,9,True,5,6,-1,loss,5 - 6,206759,257,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1870275,2017
02/24/2017,away,12560,253,Ga. Southern,9,True,4,3,1,win,4 - 3,207014,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
02/25/2017,away,12560,253,Ga. Southern,9,True,7,0,7,win,7 - 0,207290,257,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1870275,2017
02/26/2017,away,12560,253,Ga. Southern,9,True,1,2,-1,loss,1 - 2,207771,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
02/28/2017,home,12560,1157,Kennesaw St.,9,True,4,5,-1,loss,4 - 5,208038,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
03/03/2017,home,12560,9,UAB,10,True,1,2,-1,loss,1 - 2,208330,257,1,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1870275,2017
03/04/2017,home,12560,9,UAB,9,True,2,0,2,win,2 - 0,208575,257,1,3,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1870275,2017
03/05/2017,home,12560,9,UAB,9,True,1,0,1,win,1 - 0,209092,257,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1870275,2017
03/07/2017,home,12560,812,Xavier,9,True,7,8,-1,loss,7 - 8,209585,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
03/08/2017,home,12560,812,Xavier,9,True,11,6,5,win,11 - 6,209778,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
03/10/2017,home,12560,576,Rider,9,True,4,11,-7,loss,4 - 11,210162,257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
03/11/2017,home,12560,576,Rider,9,True,3,8,-5,loss,3 - 8,210505,257,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1870275,2017
03/12/2017,home,12560,576,Rider,9,True,9,3,6,win,9 - 3,210918,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
03/14/2017,home,12560,406,Mercer,12,True,3,4,-1,loss,3 - 4,211321,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
03/15/2017,home,12560,1320,Presbyterian,9,True,8,7,1,win,8 - 7,211479,257,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
03/17/2017,away,12560,365,LSU,9,True,9,22,-13,loss,9 - 22,211814,257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
03/18/2017,away,12560,365,LSU,9,True,1,5,-4,loss,1 - 5,212122,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
03/19/2017,away,12560,365,LSU,9,True,6,7,-1,loss,6 - 7,212618,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
03/21/2017,away,12560,1157,Kennesaw St.,9,True,9,6,3,win,9 - 6,212972,257,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1870275,2017
03/24/2017,home,12560,37,Auburn,9,True,1,2,-1,loss,1 - 2,213475,257,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870275,2017
03/25/2017,home,12560,37,Auburn,9,True,4,1,3,win,4 - 1,213822,257,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1870275,2017
