R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,02/23/2019,neutral,14781,492,North Central (IL),9,True,0,6,-6,loss,1649019,1461,1774745,2019
1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,02/23/2019,neutral,14781,64,Blackburn,9,True,3,0,3,win,1649179,1461,1774745,2019
0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,02/24/2019,neutral,14781,1044,Dallas,9,True,5,8,-3,loss,1649348,1461,1774745,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2019,away,14781,195,Earlham,9,True,2,4,-2,loss,1715709,1461,1774745,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2019,away,14781,195,Earlham,9,True,1,9,-8,loss,1650321,1461,1774745,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2019,away,14781,195,Earlham,9,True,6,16,-10,loss,1666543,1461,1774745,2019
1,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,03/09/2019,neutral,14781,182,Denison,9,True,8,16,-8,loss,1717946,1461,1774745,2019
0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,03/09/2019,neutral,14781,182,Denison,9,True,3,7,-4,loss,1651868,1461,1774745,2019
1,5,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,03/11/2019,away,14781,225,Ferrum,9,True,5,16,-11,loss,1718131,1461,1774745,2019
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,03/11/2019,away,14781,225,Ferrum,9,True,1,8,-7,loss,1718132,1461,1774745,2019
0,3,2,0,0,2,0,2,1,0,1,0,0,0,0,0,1,0,03/16/2019,home,14781,2694,Franklin,9,True,5,7,-2,loss,1719193,1461,1774745,2019
4,4,3,1,0,4,0,1,1,0,0,0,0,0,0,0,3,0,03/17/2019,neutral,14781,2694,Franklin,9,True,8,9,-1,loss,1653465,1461,1774745,2019
3,4,1,1,0,2,0,1,1,1,0,0,1,0,0,0,4,0,03/17/2019,neutral,14781,2694,Franklin,9,True,18,9,9,win,1667067,1461,1774745,2019
1,3,2,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,03/23/2019,home,14781,455,Muskingum,9,True,3,2,1,win,1655033,1461,1774745,2019
1,4,1,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,03/23/2019,home,14781,455,Muskingum,9,True,9,7,2,win,1669399,1461,1774745,2019
0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/24/2019,home,14781,1115,Hanover,9,True,3,6,-3,loss,1655461,1461,1774745,2019
1,3,2,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,03/24/2019,home,14781,1115,Hanover,9,True,5,4,1,win,1666909,1461,1774745,2019
0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,03/27/2019,away,14781,806,Wittenberg,9,True,8,16,-8,loss,1655937,1461,1774745,2019
1,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,04/03/2019,away,14781,320,John Carroll,9,True,5,14,-9,loss,1656588,1461,1774745,2019
1,4,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,04/03/2019,away,14781,320,John Carroll,9,True,9,13,-4,loss,1666958,1461,1774745,2019
0,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,04/06/2019,home,14781,46,Baldwin Wallace,12,True,4,6,-2,loss,1658115,1461,1774745,2019
0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,04/06/2019,home,14781,46,Baldwin Wallace,9,True,1,15,-14,loss,1668616,1461,1774745,2019
1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,04/09/2019,away,14781,531,Otterbein,9,True,2,11,-9,loss,1658684,1461,1774745,2019
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/09/2019,away,14781,531,Otterbein,9,True,8,10,-2,loss,1667159,1461,1774745,2019
2,4,2,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,04/13/2019,away,14781,385,Marietta,9,True,7,8,-1,loss,1659702,1461,1774745,2019
1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04/13/2019,away,14781,385,Marietta,9,True,5,16,-11,loss,1667017,1461,1774745,2019
1,3,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,04/16/2019,home,14781,117,Capital,9,True,6,10,-4,loss,1660263,1461,1774745,2019
1,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,04/16/2019,home,14781,117,Capital,9,True,4,6,-2,loss,1668658,1461,1774745,2019
0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,04/22/2019,home,14781,452,Mount Union,10,True,5,4,1,win,1660916,1461,1774745,2019
2,4,3,0,0,3,0,1,1,0,0,0,0,0,0,0,5,0,04/22/2019,home,14781,452,Mount Union,9,True,6,7,-1,loss,1667436,1461,1774745,2019
1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,04/24/2019,home,14781,806,Wittenberg,9,True,5,6,-1,loss,1661998,1461,1774745,2019
0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,04/28/2019,away,14781,278,Heidelberg,9,True,4,9,-5,loss,1662669,1461,1774745,2019
1,3,1,1,0,2,0,1,2,0,0,0,1,0,0,0,0,0,04/28/2019,away,14781,278,Heidelberg,9,True,4,9,-5,loss,1665821,1461,1774745,2019
0,5,3,1,0,4,0,2,0,0,0,0,0,0,1,0,2,0,05/01/2019,home,14781,0,Miami-Hamilton,9,True,4,13,-9,loss,1729253,1461,1774745,2019
1,5,2,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,05/05/2019,home,14781,517,Ohio Northern,10,True,4,7,-3,loss,1663787,1461,1774745,2019
0,5,1,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,05/05/2019,home,14781,517,Ohio Northern,9,True,8,3,5,win,1665161,1461,1774745,2019
