date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2014,away,11620,115,Campbell,9,True,2,9,-7,loss,2 - 9,587093,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
02/16/2014,away,11620,115,Campbell,9,True,4,9,-5,loss,4 - 9,587415,340,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1431001,2014
02/16/2014,away,11620,115,Campbell,9,True,6,10,-4,loss,6 - 10,587456,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
02/21/2014,away,11620,193,Duke,9,True,1,6,-5,loss,1 - 6,587800,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
02/22/2014,home,11620,5,Akron,9,True,7,8,-1,loss,7 - 8,3082673,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
02/22/2014,home,11620,5,Akron,9,True,1,7,-6,loss,1 - 7,588347,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
02/23/2014,home,11620,609,Saint Louis,9,True,4,1,3,win,4 - 1,588661,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
02/28/2014,away,11620,769,Western Caro.,9,True,4,6,-2,loss,4 - 6,588993,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
03/01/2014,away,11620,769,Western Caro.,9,True,6,7,-1,loss,6 - 7,589202,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
03/02/2014,away,11620,769,Western Caro.,9,True,10,20,-10,loss,10 - 20,589697,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
03/04/2014,away,11620,694,Tennessee,9,True,0,14,-14,loss,0 - 14,589994,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
03/05/2014,away,11620,694,Tennessee,9,True,2,10,-8,loss,2 - 10,590108,340,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1431001,2014
03/08/2014,away,11620,10411,USC Upstate,9,True,9,11,-2,loss,9 - 11,590745,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
03/08/2014,away,11620,10411,USC Upstate,9,True,12,5,7,win,12 - 5,590848,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
03/09/2014,away,11620,10411,USC Upstate,9,True,5,6,-1,loss,5 - 6,591089,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
03/14/2014,home,11620,739,Villanova,9,True,11,9,2,win,11 - 9,592323,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
03/15/2014,home,11620,164,UConn,9,True,1,17,-16,loss,1 - 17,592561,340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
03/16/2014,home,11620,272,Hartford,9,True,1,8,-7,loss,1 - 8,593222,340,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
03/18/2014,home,11620,739,Villanova,9,True,3,6,-3,loss,3 - 6,593552,340,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1431001,2014
03/21/2014,away,11620,400,Massachusetts,10,True,6,7,-1,loss,6 - 7,594173,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
03/22/2014,away,11620,400,Massachusetts,9,True,6,8,-2,loss,6 - 8,594485,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
03/23/2014,away,11620,400,Massachusetts,9,True,3,0,3,win,3 - 0,595159,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
03/28/2014,home,11620,572,Rhode Island,9,True,3,2,1,win,3 - 2,595898,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
04/01/2014,home,11620,352,Lehigh,9,True,6,5,1,win,6 - 5,597003,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
04/04/2014,away,11620,575,Richmond,9,True,4,3,1,win,4 - 3,597649,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
04/05/2014,away,11620,575,Richmond,9,True,4,8,-4,loss,4 - 8,597869,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
04/06/2014,away,11620,575,Richmond,9,True,6,3,3,win,6 - 3,598627,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
04/08/2014,away,11620,180,Delaware,9,True,18,6,12,win,18 - 6,599255,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
04/09/2014,away,11620,180,Delaware,9,True,13,14,-1,loss,13 - 14,599415,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
04/11/2014,home,11620,249,George Washington,10,True,6,8,-2,loss,6 - 8,599822,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431001,2014
