date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2021,home,15580,671,Louisiana,10,True,3,2,1,win,3 - 2,5003858,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996910,2021
02/20/2021,home,15580,671,Louisiana,10,True,8,9,-1,loss,8 - 9,5003844,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996910,2021
02/21/2021,home,15580,671,Louisiana,12,True,7,9,-2,loss,7 - 9,5004934,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996910,2021
02/23/2021,home,15580,474,New Orleans,9,True,7,1,6,win,7 - 1,5006515,718,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1996910,2021
02/26/2021,away,15580,430,Mississippi St.,9,True,7,3,4,win,7 - 3,5008645,718,1,3,2,0,0,2,0,2,2,0,0,0,0,0,0,0,1,0,1996910,2021
02/27/2021,away,15580,430,Mississippi St.,9,True,5,9,-4,loss,5 - 9,5010167,718,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1996910,2021
02/28/2021,away,15580,430,Mississippi St.,9,True,4,5,-1,loss,4 - 5,5011258,718,1,5,2,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,1996910,2021
03/03/2021,away,15580,655,Southeastern La.,9,True,1,6,-5,loss,1 - 6,5013662,718,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1996910,2021
03/05/2021,home,15580,772,Western Ky.,9,True,6,5,1,win,6 - 5,5015535,718,0,3,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1996910,2021
03/06/2021,home,15580,772,Western Ky.,9,True,5,2,3,win,5 - 2,5016849,718,1,3,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,1996910,2021
03/07/2021,home,15580,772,Western Ky.,9,True,7,8,-1,loss,7 - 8,5018659,718,1,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1996910,2021
03/09/2021,home,15580,665,Southern U.,9,True,6,0,6,win,6 - 0,5020057,718,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1996910,2021
03/12/2021,away,15580,716,Troy,9,True,9,4,5,win,9 - 4,5022680,718,0,3,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1996910,2021
03/13/2021,away,15580,716,Troy,9,True,3,12,-9,loss,3 - 12,5024447,718,1,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1996910,2021
03/14/2021,away,15580,716,Troy,9,True,14,2,12,win,14 - 2,5025611,718,2,5,3,2,0,8,1,6,0,1,0,0,0,1,0,0,0,0,1996910,2021
03/16/2021,home,15580,699,Texas Southern,9,True,12,6,6,win,12 - 6,5027792,718,0,4,2,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,1996910,2021
03/19/2021,home,15580,366,Louisiana Tech,9,True,0,2,-2,loss,0 - 2,5029974,718,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1996910,2021
03/20/2021,home,15580,366,Louisiana Tech,9,True,0,4,-4,loss,0 - 4,5031351,718,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996910,2021
03/21/2021,home,15580,366,Louisiana Tech,9,True,6,8,-2,loss,6 - 8,5033091,718,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1996910,2021
03/26/2021,home,15580,1104,Grand Canyon,9,True,7,4,3,win,7 - 4,5037869,718,1,3,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1996910,2021
03/27/2021,home,15580,1104,Grand Canyon,9,True,7,8,-1,loss,7 - 8,5039219,718,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1996910,2021
