date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/26/2016,home,12360,108,UC Davis,9,True,10,8,2,win,10 - 8,293726,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
02/26/2016,home,12360,418,Michigan,9,True,1,5,-4,loss,1 - 5,293725,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
02/27/2016,away,12360,631,Santa Clara,10,True,11,9,2,win,11 - 9,293827,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
02/28/2016,home,12360,30024,Utah Valley,9,True,6,5,1,win,6 - 5,294526,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/04/2016,away,12360,651,South Fla.,9,True,3,13,-10,loss,3 - 13,295066,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/05/2016,away,12360,651,South Fla.,9,True,3,7,-4,loss,3 - 7,295295,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/06/2016,away,12360,651,South Fla.,9,True,8,7,1,win,8 - 7,295860,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/08/2016,away,12360,229,Fla. Atlantic,9,True,0,1,-1,loss,0 - 1,296368,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/09/2016,away,12360,229,Fla. Atlantic,9,True,1,4,-3,loss,1 - 4,296578,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/11/2016,home,12360,774,Western Mich.,9,True,17,8,9,win,17 - 8,297040,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/12/2016,home,12360,416,Michigan St.,9,True,7,8,-1,loss,7 - 8,297522,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/13/2016,home,12360,129,Central Mich.,9,True,5,2,3,win,5 - 2,297913,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/18/2016,home,12360,590,Sacred Heart,10,True,5,6,-1,loss,5 - 6,298783,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/19/2016,home,12360,116,Canisius,9,True,1,2,-1,loss,1 - 2,299475,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/19/2016,home,12360,116,Canisius,9,True,3,4,-1,loss,3 - 4,299500,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/22/2016,home,12360,739,Villanova,9,True,8,3,5,win,8 - 3,300106,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/24/2016,away,12360,575,Richmond,9,True,7,3,4,win,7 - 3,300462,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/25/2016,away,12360,575,Richmond,9,True,2,4,-2,loss,2 - 4,300721,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/26/2016,away,12360,575,Richmond,9,True,6,5,1,win,6 - 5,301124,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/29/2016,away,12360,342,Lafayette,9,True,9,4,5,win,9 - 4,301748,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
03/30/2016,home,12360,83,Bucknell,9,True,6,5,1,win,6 - 5,302101,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/01/2016,home,12360,173,Davidson,9,True,0,3,-3,loss,0 - 3,302403,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/02/2016,home,12360,173,Davidson,9,True,7,8,-1,loss,7 - 8,302645,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/03/2016,home,12360,173,Davidson,9,True,10,1,9,win,10 - 1,303251,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/06/2016,home,12360,739,Villanova,9,True,8,0,8,win,8 - 0,303827,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/08/2016,away,12360,587,Rutgers,9,True,1,11,-10,loss,1 - 11,304145,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/10/2016,home,12360,587,Rutgers,9,True,4,6,-2,loss,4 - 6,304902,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/13/2016,away,12360,439,Monmouth,9,True,7,3,4,win,7 - 3,305663,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/15/2016,away,12360,400,Massachusetts,9,True,3,1,2,win,3 - 1,305998,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/16/2016,away,12360,400,Massachusetts,9,True,6,1,5,win,6 - 1,306289,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/17/2016,away,12360,400,Massachusetts,9,True,17,7,10,win,17 - 7,307045,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/19/2016,away,12360,180,Delaware,9,True,9,4,5,win,9 - 4,307495,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/22/2016,away,12360,609,Saint Louis,9,True,3,2,1,win,3 - 2,308185,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/23/2016,away,12360,609,Saint Louis,9,True,3,2,1,win,3 - 2,308437,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/24/2016,away,12360,609,Saint Louis,9,True,6,22,-16,loss,6 - 22,309226,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/27/2016,home,12360,576,Rider,9,True,5,3,2,win,5 - 3,309897,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/29/2016,home,12360,572,Rhode Island,9,True,2,4,-2,loss,2 - 4,310110,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/30/2016,home,12360,572,Rhode Island,9,True,1,5,-4,loss,1 - 5,310831,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
04/30/2016,home,12360,572,Rhode Island,9,True,8,3,5,win,8 - 3,310875,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
05/03/2016,home,12360,180,Delaware,9,True,2,11,-9,loss,2 - 11,311336,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
05/07/2016,away,12360,340,La Salle,9,True,10,2,8,win,10 - 2,312236,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
05/07/2016,away,12360,340,La Salle,9,True,2,3,-1,loss,2 - 3,312258,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
05/08/2016,away,12360,340,La Salle,9,True,14,2,12,win,14 - 2,312432,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
05/11/2016,home,12360,439,Monmouth,9,True,14,2,12,win,14 - 2,312725,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
05/13/2016,home,12360,236,Fordham,9,True,7,6,1,win,7 - 6,312962,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
05/14/2016,home,12360,236,Fordham,9,True,14,3,11,win,14 - 3,313180,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
05/15/2016,home,12360,236,Fordham,9,True,10,0,10,win,10 - 0,313413,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
05/19/2016,home,12360,596,St. Bonaventure,9,True,4,1,3,win,4 - 1,313663,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
05/20/2016,home,12360,596,St. Bonaventure,9,True,2,7,-5,loss,2 - 7,313876,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
05/20/2016,home,12360,596,St. Bonaventure,9,True,0,2,-2,loss,0 - 2,313913,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648609,2016
