R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/01/2020,away,15204,734,Valdosta St.,9,True,4,6,-2,loss,1829649,9680,2306389,2020
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/01/2020,away,15204,734,Valdosta St.,9,True,7,3,4,win,1848533,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/03/2020,home,15204,12830,Tusculum,9,True,11,5,6,win,1829742,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/07/2020,home,15204,30093,AUM,9,True,8,3,5,win,1829862,9680,2306389,2020
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/08/2020,home,15204,30093,AUM,10,True,8,7,1,win,1829986,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/09/2020,home,15204,30093,AUM,9,True,6,9,-3,loss,1830030,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,away,15204,632,Savannah St.,9,True,9,0,9,win,1830268,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,away,15204,632,Savannah St.,9,True,6,3,3,win,1830531,9680,2306389,2020
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/15/2020,away,15204,632,Savannah St.,9,True,10,0,10,win,1848566,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2020,home,15204,30092,Flagler,9,True,7,3,4,win,1831023,9680,2306389,2020
0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,02/21/2020,away,15204,608,Saint Leo,9,True,5,20,-15,loss,1831331,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,608,Saint Leo,9,True,13,5,8,win,1831599,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,608,Saint Leo,9,True,13,2,11,win,1847670,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,home,15204,24639,Nova Southeastern,9,True,3,0,3,win,1832496,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,24639,Nova Southeastern,9,True,2,4,-2,loss,1832781,9680,2306389,2020
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/29/2020,home,15204,24639,Nova Southeastern,9,True,0,9,-9,loss,1849177,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2020,home,15204,30063,Seton Hill,9,True,16,8,8,win,1833333,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2020,neutral,15204,9630,West Va. Wesleyan,9,True,14,2,12,win,1833517,9680,2306389,2020
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03/06/2020,home,15204,23157,Felician,9,True,12,1,11,win,1833918,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,23157,Felician,9,True,1,6,-5,loss,1834346,9680,2306389,2020
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,23157,Felician,9,True,2,1,1,win,1848032,9680,2306389,2020
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2020,away,15204,12830,Tusculum,9,True,12,1,11,win,1835003,9680,2306389,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2020,away,15204,12830,Tusculum,9,True,5,9,-4,loss,1835113,9680,2306389,2020
