R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2019,home,14781,563,Radford,9,True,6,2,4,win,1706858,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2019,home,14781,563,Radford,9,True,15,9,6,win,1706895,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/17/2019,home,14781,563,Radford,9,True,4,3,1,win,1648187,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/20/2019,away,14781,115,Campbell,9,True,6,7,-1,loss,1648526,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2019,home,14781,439,Monmouth,9,True,3,1,2,win,1648650,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2019,home,14781,439,Monmouth,9,True,10,0,10,win,1648916,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2019,home,14781,439,Monmouth,9,True,5,8,-3,loss,1649291,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2019,home,14781,721,Air Force,9,True,2,3,-1,loss,1649529,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/27/2019,home,14781,1068,Elon,9,True,5,3,2,win,1649686,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2019,home,14781,732,Utah,10,True,7,6,1,win,1649918,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2019,home,14781,810,Wright St.,9,True,4,12,-8,loss,1650424,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2019,home,14781,769,Western Caro.,9,True,12,6,6,win,1650503,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2019,away,14781,430,Mississippi St.,9,True,1,4,-3,loss,1651030,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2019,away,14781,433,Ole Miss,9,True,3,2,1,win,1651057,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2019,home,14781,386,Marist,9,True,5,0,5,win,1651306,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2019,home,14781,386,Marist,12,True,4,3,1,win,1651591,196,1871386,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2019,home,14781,386,Marist,9,True,10,5,5,win,1652012,196,1871386,2019
