date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/16/2013,home,11320,367,Louisville,9,True,1,10,-9,loss,1 - 10,658386,651,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1321867,2013
02/16/2013,home,11320,559,Purdue,9,True,20,2,18,win,20 - 2,658387,651,5,3,0,2,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1321867,2013
02/17/2013,home,11320,306,Indiana,9,True,2,12,-10,loss,2 - 12,658614,651,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1321867,2013
02/23/2013,away,11320,234,Florida St.,9,True,3,14,-11,loss,3 - 14,659299,651,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1321867,2013
02/24/2013,away,11320,234,Florida St.,9,True,0,8,-8,loss,0 - 8,659702,651,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321867,2013
02/24/2013,away,11320,234,Florida St.,9,True,2,5,-3,loss,2 - 5,659767,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321867,2013
02/26/2013,away,11320,128,UCF,9,True,6,4,2,win,6 - 4,659956,651,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321867,2013
03/01/2013,home,11320,709,Toledo,9,True,7,5,2,win,7 - 5,660257,651,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321867,2013
03/02/2013,home,11320,709,Toledo,9,True,4,5,-1,loss,4 - 5,660515,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321867,2013
03/03/2013,home,11320,709,Toledo,9,True,9,8,1,win,9 - 8,660989,651,4,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1321867,2013
03/05/2013,home,11320,67,Boston College,9,True,4,10,-6,loss,4 - 10,661394,651,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1321867,2013
03/06/2013,home,11320,67,Boston College,9,True,9,4,5,win,9 - 4,661584,651,3,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1321867,2013
