date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/15/2019,home,14781,572,Rhode Island,10,True,1,2,-1,loss,1 - 2,4705496,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977620,2019
02/16/2019,home,14781,572,Rhode Island,13,True,7,6,1,win,7 - 6,4708071,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977620,2019
02/17/2019,home,14781,572,Rhode Island,9,True,15,3,12,win,15 - 3,4708135,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977620,2019
02/19/2019,home,14781,703,Texas,9,True,4,11,-7,loss,4 - 11,4710428,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977620,2019
02/20/2019,home,14781,29,Arizona,9,True,5,16,-11,loss,5 - 16,4711792,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977620,2019
02/22/2019,home,14781,109,UC Irvine,9,True,5,11,-6,loss,5 - 11,4712426,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977620,2019
02/23/2019,home,14781,109,UC Irvine,9,True,0,7,-7,loss,0 - 7,4713489,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977620,2019
02/24/2019,home,14781,109,UC Irvine,9,True,4,11,-7,loss,4 - 11,4714841,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977620,2019
02/27/2019,home,14781,553,Prairie View,9,True,25,5,20,win,25 - 5,4717604,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977620,2019
03/01/2019,home,14781,670,Texas St.,9,True,0,1,-1,loss,0 - 1,4720064,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977620,2019
