date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/17/2017,home,12560,464,Omaha,9,True,20,3,17,win,20 - 3,205870,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
02/19/2017,home,12560,464,Omaha,9,True,2,8,-6,loss,2 - 8,206543,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
02/19/2017,home,12560,108,UC Davis,9,True,3,8,-5,loss,3 - 8,206485,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
02/20/2017,home,12560,464,Omaha,9,True,15,1,14,win,15 - 1,206699,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
02/24/2017,home,12560,97,Cal St. Fullerton,9,True,6,1,5,win,6 - 1,206994,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
02/25/2017,home,12560,97,Cal St. Fullerton,9,True,1,4,-3,loss,1 - 4,207276,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
02/26/2017,home,12560,97,Cal St. Fullerton,9,True,0,5,-5,loss,0 - 5,207749,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
02/28/2017,home,12560,111,UC Riverside,9,True,9,11,-2,loss,9 - 11,208045,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
03/01/2017,home,12560,111,UC Riverside,9,True,8,7,1,win,8 - 7,208144,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
03/03/2017,away,12560,630,San Jose St.,9,True,5,6,-1,loss,5 - 6,208279,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
03/04/2017,away,12560,630,San Jose St.,9,True,7,1,6,win,7 - 1,208535,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
03/05/2017,away,12560,630,San Jose St.,9,True,5,9,-4,loss,5 - 9,209034,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
03/06/2017,away,12560,610,Saint Mary's (CA),9,True,3,7,-4,loss,3 - 7,209420,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
03/10/2017,home,12560,721,Air Force,11,True,10,9,1,win,10 - 9,210173,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659934,2017
