date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,home,15860,771,Western Ill.,9,True,6,4,2,win,6 - 4,5219790,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
02/19/2022,home,15860,771,Western Ill.,9,True,7,14,-7,loss,7 - 14,5219792,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
02/20/2022,home,15860,771,Western Ill.,9,True,9,6,3,win,9 - 6,5219796,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
02/25/2022,home,15860,129,Central Mich.,9,True,4,6,-2,loss,4 - 6,5219795,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
02/26/2022,home,15860,129,Central Mich.,9,True,4,7,-3,loss,4 - 7,5219713,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
02/26/2022,home,15860,129,Central Mich.,9,True,0,3,-3,loss,0 - 3,5219814,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
02/27/2022,home,15860,129,Central Mich.,9,True,14,7,7,win,14 - 7,5219797,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/01/2022,away,15860,334,Kentucky,9,True,7,5,2,win,7 - 5,5220222,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/04/2022,home,15860,272,Hartford,9,True,11,2,9,win,11 - 2,5223235,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/05/2022,home,15860,272,Hartford,9,True,11,0,11,win,11 - 0,5225207,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/05/2022,home,15860,272,Hartford,9,True,3,2,1,win,3 - 2,5225224,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/08/2022,away,15860,202,Eastern Ky.,9,True,4,6,-2,loss,4 - 6,5228558,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/11/2022,home,15860,301,Illinois,9,True,7,12,-5,loss,7 - 12,5231129,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/13/2022,home,15860,301,Illinois,9,True,4,9,-5,loss,4 - 9,5233899,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/13/2022,home,15860,301,Illinois,9,True,4,2,2,win,4 - 2,5233892,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/15/2022,away,15860,14927,Belmont,10,True,7,8,-1,loss,7 - 8,5235813,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/18/2022,away,15860,458,Charlotte,9,True,7,5,2,win,7 - 5,5251359,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/19/2022,away,15860,458,Charlotte,9,True,1,3,-2,loss,1 - 3,5239811,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/20/2022,away,15860,458,Charlotte,9,True,12,13,-1,loss,12 - 13,5241045,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/22/2022,home,15860,219,Evansville,9,True,8,9,-1,loss,8 - 9,5243601,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/25/2022,home,15860,664,Southern Miss.,9,True,8,10,-2,loss,8 - 10,5245586,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
03/26/2022,home,15860,664,Southern Miss.,9,True,2,14,-12,loss,2 - 14,5246838,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329241,2022
