date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,away,15860,51,Baylor,9,True,4,0,4,win,4 - 0,5219416,392,1,3,1,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1982416,2022
02/19/2022,away,15860,51,Baylor,9,True,9,5,4,win,9 - 5,5213200,392,1,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1982416,2022
02/20/2022,away,15860,51,Baylor,9,True,8,4,4,win,8 - 4,5213205,392,1,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1982416,2022
02/23/2022,home,15860,391,UMBC,9,True,3,2,1,win,3 - 2,5268527,392,2,4,2,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1982416,2022
02/25/2022,away,15860,115,Campbell,9,True,4,0,4,win,4 - 0,5215228,392,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1982416,2022
02/26/2022,away,15860,115,Campbell,9,True,3,1,2,win,3 - 1,5217674,392,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1982416,2022
02/26/2022,away,15860,115,Campbell,9,True,9,2,7,win,9 - 2,5217666,392,0,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1982416,2022
03/01/2022,home,15860,180,Delaware,9,True,14,4,10,win,14 - 4,5220539,392,0,3,2,1,0,3,0,3,2,1,0,0,1,0,0,0,0,0,0,1982416,2022
03/04/2022,home,15860,418,Michigan,9,True,4,7,-3,loss,4 - 7,5231566,392,0,5,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1982416,2022
03/05/2022,home,15860,305,Indiana St.,9,True,12,6,6,win,12 - 6,5224316,392,2,5,4,1,0,8,1,3,0,0,1,0,0,0,0,0,0,0,0,1982416,2022
03/06/2022,away,15860,196,East Carolina,9,True,3,6,-3,loss,3 - 6,5226523,392,0,5,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1982416,2022
03/08/2022,home,15860,740,VCU,9,True,8,6,2,win,8 - 6,5228934,392,2,4,2,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,1982416,2022
03/11/2022,home,15860,251,Georgetown,9,True,10,9,1,win,10 - 9,5231734,392,2,3,2,0,0,5,1,1,0,1,0,1,1,0,0,0,1,0,0,1982416,2022
03/13/2022,home,15860,167,Cornell,9,True,12,5,7,win,12 - 5,5233728,392,1,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1982416,2022
03/14/2022,home,15860,251,Georgetown,9,True,5,1,4,win,5 - 1,5236895,392,1,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1982416,2022
03/15/2022,away,15860,180,Delaware,9,True,3,6,-3,loss,3 - 6,5235530,392,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1982416,2022
03/19/2022,home,15860,639,Siena,9,True,14,9,5,win,14 - 9,5240326,392,1,6,1,0,0,4,1,2,0,0,0,0,2,0,0,0,0,0,0,1982416,2022
03/19/2022,home,15860,639,Siena,9,True,7,0,7,win,7 - 0,5240327,392,2,4,2,0,0,5,1,1,1,0,0,0,1,0,0,0,1,0,0,1982416,2022
03/20/2022,home,15860,639,Siena,9,True,19,2,17,win,19 - 2,5240922,392,0,5,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,1982416,2022
03/22/2022,away,15860,391,UMBC,9,True,13,7,6,win,13 - 7,5243144,392,0,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1982416,2022
03/25/2022,away,15860,1045,DBU,9,True,3,8,-5,loss,3 - 8,5246962,392,1,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1982416,2022
03/26/2022,away,15860,1045,DBU,9,True,11,5,6,win,11 - 5,5246956,392,1,6,3,1,0,7,1,2,0,0,0,0,1,1,0,0,0,0,1,1982416,2022
03/27/2022,away,15860,1045,DBU,9,True,2,5,-3,loss,2 - 5,5248048,392,0,5,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1982416,2022
03/29/2022,home,15860,711,Towson,9,True,26,8,18,win,26 - 8,5251226,392,3,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1982416,2022
03/30/2022,away,15860,248,George Mason,9,True,3,1,2,win,3 - 1,5250307,392,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982416,2022
04/01/2022,home,15860,539,Penn St.,9,True,8,4,4,win,8 - 4,5251885,392,2,4,1,0,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,1982416,2022
04/02/2022,home,15860,539,Penn St.,11,True,4,6,-2,loss,4 - 6,5253975,392,0,4,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1982416,2022
04/03/2022,home,15860,539,Penn St.,9,True,7,2,5,win,7 - 2,5254688,392,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982416,2022
04/05/2022,home,15860,248,George Mason,9,True,8,5,3,win,8 - 5,5257915,392,3,3,3,0,0,3,0,0,1,0,0,1,0,0,0,0,3,0,0,1982416,2022
04/08/2022,away,15860,428,Minnesota,9,True,11,7,4,win,11 - 7,5259801,392,2,3,1,0,0,4,1,2,1,2,0,0,1,0,1,0,0,0,0,1982416,2022
04/09/2022,away,15860,428,Minnesota,9,True,5,4,1,win,5 - 4,5259822,392,1,5,3,0,0,3,0,2,0,0,0,0,1,0,0,0,1,0,0,1982416,2022
04/10/2022,away,15860,428,Minnesota,9,True,3,4,-1,loss,3 - 4,5261054,392,0,4,2,0,0,2,0,1,0,1,0,0,1,0,1,0,1,0,0,1982416,2022
04/13/2022,away,15860,317,James Madison,9,True,8,7,1,win,8 - 7,5264006,392,1,4,1,0,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,1982416,2022
04/15/2022,home,15860,518,Ohio St.,9,True,8,6,2,win,8 - 6,5265988,392,2,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1982416,2022
04/16/2022,home,15860,518,Ohio St.,9,True,6,5,1,win,6 - 5,5268335,392,0,4,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1982416,2022
04/17/2022,home,15860,518,Ohio St.,9,True,16,1,15,win,16 - 1,5268337,392,2,4,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1982416,2022
04/19/2022,away,15860,711,Towson,10,True,4,3,1,win,4 - 3,5268781,392,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1982416,2022
04/22/2022,away,15860,301,Illinois,9,True,1,19,-18,loss,1 - 19,5271589,392,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1982416,2022
04/23/2022,away,15860,301,Illinois,10,True,13,9,4,win,13 - 9,5273046,392,2,5,2,1,0,6,1,4,1,0,0,0,0,0,0,0,0,0,0,1982416,2022
04/23/2022,away,15860,301,Illinois,9,True,7,4,3,win,7 - 4,5273657,392,2,3,2,1,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1982416,2022
04/26/2022,home,15860,726,Navy,9,True,18,10,8,win,18 - 10,5276598,392,4,5,4,0,0,10,2,6,1,0,0,0,0,0,0,0,1,0,0,1982416,2022
04/29/2022,home,15860,509,Northwestern,9,True,13,0,13,win,13 - 0,5281372,392,2,5,3,0,0,6,1,3,1,0,0,0,0,0,0,0,1,0,0,1982416,2022
04/30/2022,home,15860,509,Northwestern,9,True,4,7,-3,loss,4 - 7,5279747,392,1,5,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1982416,2022
05/01/2022,home,15860,509,Northwestern,9,True,10,5,5,win,10 - 5,5281378,392,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1982416,2022
05/03/2022,home,15860,251,Georgetown,9,True,19,1,18,win,19 - 1,5282275,392,2,5,2,0,0,2,0,1,0,0,0,0,2,0,0,0,1,0,0,1982416,2022
05/08/2022,away,15860,587,Rutgers,9,True,16,8,8,win,16 - 8,5284938,392,3,5,3,0,0,9,2,5,1,0,0,0,0,0,0,0,1,0,0,1982416,2022
05/08/2022,away,15860,587,Rutgers,9,True,7,18,-11,loss,7 - 18,5285336,392,1,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1982416,2022
05/09/2022,away,15860,587,Rutgers,9,True,9,4,5,win,9 - 4,5285729,392,1,4,2,0,0,5,1,4,0,0,1,0,1,0,0,0,0,0,0,1982416,2022
05/13/2022,home,15860,418,Michigan,9,True,8,7,1,win,8 - 7,5287370,392,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1982416,2022
05/14/2022,home,15860,418,Michigan,9,True,20,6,14,win,20 - 6,5287854,392,3,4,2,1,0,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1982416,2022
05/15/2022,home,15860,418,Michigan,9,True,15,10,5,win,15 - 10,5288045,392,2,6,3,1,0,7,1,2,0,0,0,0,0,0,0,0,1,0,0,1982416,2022
