R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,1439,West Virginia St.,9,True,0,7,-7,loss,1969720,643,1865259,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,1439,West Virginia St.,9,True,6,5,1,win,1969721,643,1865259,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,1439,West Virginia St.,9,True,6,2,4,win,1833235,643,1865259,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,1439,West Virginia St.,9,True,8,7,1,win,1848020,643,1865259,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,neutral,15204,437,Molloy,9,True,18,6,12,win,1833849,643,1865259,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,30141,Walsh,9,True,5,1,4,win,1834085,643,1865259,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,1347,Saint Rose,9,True,2,5,-3,loss,1834379,643,1865259,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,neutral,15204,8956,Dominican (NY),9,True,9,4,5,win,1834467,643,1865259,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2020,neutral,15204,339,Kutztown,9,True,3,7,-4,loss,1835117,643,1865259,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2020,neutral,15204,339,Kutztown,9,True,6,1,5,win,1848428,643,1865259,2020
