date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,away,15860,1092,Gardner-Webb,9,True,4,3,1,win,4 - 3,5211875,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
02/19/2022,home,15860,52,Bellarmine,9,True,9,3,6,win,9 - 3,5208852,471,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2137414,2022
02/20/2022,home,15860,746,Virginia,9,True,3,8,-5,loss,3 - 8,5210860,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
02/25/2022,away,15860,749,Wake Forest,9,True,5,16,-11,loss,5 - 16,5217494,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
02/26/2022,away,15860,749,Wake Forest,9,True,2,9,-7,loss,2 - 9,5217154,471,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2137414,2022
02/26/2022,away,15860,749,Wake Forest,9,True,5,8,-3,loss,5 - 8,5217510,471,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
02/27/2022,away,15860,749,Wake Forest,9,True,5,11,-6,loss,5 - 11,5218452,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
03/04/2022,away,15860,485,Norfolk St.,9,True,3,4,-1,loss,3 - 4,5223086,471,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2137414,2022
03/05/2022,away,15860,485,Norfolk St.,9,True,6,8,-2,loss,6 - 8,5224514,471,0,3,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2137414,2022
03/06/2022,away,15860,485,Norfolk St.,9,True,10,4,6,win,10 - 4,5226285,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
03/11/2022,away,15860,739,Villanova,9,True,5,6,-1,loss,5 - 6,5234148,471,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2137414,2022
03/11/2022,away,15860,739,Villanova,9,True,5,2,3,win,5 - 2,5234150,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
03/18/2022,home,15860,272,Hartford,9,True,15,1,14,win,15 - 1,5241605,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
03/19/2022,home,15860,272,Hartford,9,True,5,0,5,win,5 - 0,5239068,471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
03/20/2022,home,15860,272,Hartford,9,True,5,7,-2,loss,5 - 7,5241602,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
03/22/2022,away,15860,635,Seton Hall,9,True,8,3,5,win,8 - 3,5242889,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
03/25/2022,away,15860,14,UAlbany,9,True,9,1,8,win,9 - 1,5244873,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
03/25/2022,away,15860,14,UAlbany,9,True,8,6,2,win,8 - 6,5245045,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
03/26/2022,away,15860,14,UAlbany,9,True,12,10,2,win,12 - 10,5250932,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137414,2022
03/29/2022,away,15860,587,Rutgers,9,True,1,11,-10,loss,1 - 11,5249449,471,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2137414,2022
