date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,away,11320,198,ETSU,9,True,6,4,2,win,6 - 4,657930,539,4,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1315052,2013
02/16/2013,away,11320,198,ETSU,9,True,3,8,-5,loss,3 - 8,658181,539,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1315052,2013
02/17/2013,away,11320,198,ETSU,9,True,7,9,-2,loss,7 - 9,658496,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
02/23/2013,away,11320,355,Liberty,9,True,1,4,-3,loss,1 - 4,659157,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
02/24/2013,away,11320,355,Liberty,9,True,3,12,-9,loss,3 - 12,659695,539,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
02/24/2013,away,11320,355,Liberty,9,True,1,6,-5,loss,1 - 6,659751,539,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1315052,2013
03/01/2013,home,11320,676,SFA,9,True,4,2,2,win,4 - 2,660367,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
03/02/2013,away,11320,706,UTSA,9,True,2,3,-1,loss,2 - 3,660473,539,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1315052,2013
03/03/2013,home,11320,464,Omaha,9,True,3,0,3,win,3 - 0,661180,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
03/05/2013,away,11320,288,Houston,9,True,8,14,-6,loss,8 - 14,661442,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
03/06/2013,away,11320,288,Houston,9,True,5,15,-10,loss,5 - 15,661615,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
03/08/2013,away,11320,287,Houston Baptist,9,True,9,3,6,win,9 - 3,661915,539,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1315052,2013
03/09/2013,away,11320,287,Houston Baptist,9,True,8,4,4,win,8 - 4,662364,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
03/09/2013,away,11320,287,Houston Baptist,10,True,10,11,-1,loss,10 - 11,662479,539,4,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1315052,2013
03/17/2013,away,11320,690,Temple,9,True,2,4,-2,loss,2 - 4,664892,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
03/17/2013,away,11320,690,Temple,10,True,2,3,-1,loss,2 - 3,664938,539,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
03/22/2013,away,11320,306,Indiana,9,True,3,9,-6,loss,3 - 9,665614,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
03/23/2013,away,11320,306,Indiana,9,True,0,2,-2,loss,0 - 2,666212,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
03/23/2013,away,11320,306,Indiana,9,True,3,11,-8,loss,3 - 11,666421,539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
03/27/2013,home,11320,545,Pittsburgh,9,True,8,10,-2,loss,8 - 10,667124,539,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1315052,2013
03/29/2013,home,11320,559,Purdue,9,True,1,6,-5,loss,1 - 6,667531,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
03/30/2013,home,11320,559,Purdue,10,True,4,5,-1,loss,4 - 5,668031,539,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
03/31/2013,home,11320,559,Purdue,9,True,5,7,-2,loss,5 - 7,668596,539,4,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1315052,2013
04/03/2013,away,11320,331,Kent St.,9,True,0,10,-10,loss,0 - 10,669080,539,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1315052,2013
04/05/2013,home,11320,810,Wright St.,11,True,4,7,-3,loss,4 - 7,669480,539,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1315052,2013
04/06/2013,home,11320,810,Wright St.,9,True,2,6,-4,loss,2 - 6,669713,539,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1315052,2013
04/07/2013,home,11320,810,Wright St.,9,True,11,3,8,win,11 - 3,670544,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
04/09/2013,home,11320,331,Kent St.,9,True,3,2,1,win,3 - 2,670935,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
04/12/2013,away,11320,418,Michigan,9,True,1,5,-4,loss,1 - 5,671524,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
04/13/2013,away,11320,418,Michigan,9,True,2,3,-1,loss,2 - 3,671728,539,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1315052,2013
04/14/2013,away,11320,418,Michigan,9,True,1,8,-7,loss,1 - 8,672474,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
04/17/2013,home,11320,83,Bucknell,12,True,7,6,1,win,7 - 6,673341,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
04/20/2013,home,11320,312,Iowa,9,True,8,7,1,win,8 - 7,674146,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
04/20/2013,home,11320,312,Iowa,9,True,2,5,-3,loss,2 - 5,674392,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
04/21/2013,home,11320,312,Iowa,9,True,7,4,3,win,7 - 4,674499,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
04/23/2013,home,11320,340,La Salle,9,True,7,4,3,win,7 - 4,675023,539,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1315052,2013
04/26/2013,away,11320,518,Ohio St.,9,True,1,3,-2,loss,1 - 3,675645,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
04/27/2013,away,11320,518,Ohio St.,9,True,8,10,-2,loss,8 - 10,676289,539,4,2,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1315052,2013
04/27/2013,away,11320,518,Ohio St.,9,True,3,8,-5,loss,3 - 8,676526,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
05/03/2013,home,11320,428,Minnesota,9,True,2,11,-9,loss,2 - 11,677493,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
05/04/2013,home,11320,428,Minnesota,9,True,3,7,-4,loss,3 - 7,677750,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
05/05/2013,home,11320,428,Minnesota,10,True,4,3,1,win,4 - 3,678200,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
05/07/2013,away,11320,5,Akron,9,True,2,11,-9,loss,2 - 11,678537,539,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1315052,2013
05/10/2013,away,11320,301,Illinois,9,True,0,9,-9,loss,0 - 9,678858,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
05/11/2013,away,11320,301,Illinois,9,True,6,8,-2,loss,6 - 8,679060,539,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1315052,2013
05/12/2013,away,11320,301,Illinois,9,True,4,5,-1,loss,4 - 5,679311,539,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1315052,2013
05/14/2013,home,11320,739,Villanova,9,True,7,4,3,win,7 - 4,679446,539,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1315052,2013
05/16/2013,home,11320,416,Michigan St.,9,True,1,16,-15,loss,1 - 16,679558,539,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1315052,2013
05/17/2013,home,11320,416,Michigan St.,9,True,9,0,9,win,9 - 0,679740,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
05/18/2013,home,11320,416,Michigan St.,9,True,1,2,-1,loss,1 - 2,679944,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315052,2013
