R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,03/03/2023,away,16340,429,Mississippi Col.,11,True,4,3,1,win,2392835,689,2652671,2023,2
0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,03/05/2023,away,16340,429,Mississippi Col.,9,True,12,11,1,win,2408623,689,2652671,2023,2
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2023,home,16340,30063,Seton Hill,9,True,12,5,7,win,2393727,689,2652671,2023,2
2,3,2,2,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,03/10/2023,home,16340,9680,Embry-Riddle (FL),9,True,8,5,3,win,2394459,689,2652671,2023,2
0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,03/11/2023,home,16340,9680,Embry-Riddle (FL),9,True,16,2,14,win,2394777,689,2652671,2023,2
1,4,3,2,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,03/11/2023,home,16340,9680,Embry-Riddle (FL),9,True,9,0,9,win,2408179,689,2652671,2023,2
0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,03/14/2023,home,16340,734,Valdosta St.,9,True,3,6,-3,loss,2395492,689,2652671,2023,2
0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,03/17/2023,away,16340,233,Fla. Southern,10,True,5,4,1,win,2396065,689,2652671,2023,2
2,4,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,03/18/2023,away,16340,233,Fla. Southern,9,True,11,8,3,win,2396400,689,2652671,2023,2
0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,03/24/2023,home,16340,24639,Nova Southeastern,9,True,6,2,4,win,2397528,689,2652671,2023,2
1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,03/25/2023,home,16340,24639,Nova Southeastern,9,True,11,1,10,win,2397888,689,2652671,2023,2
0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,03/31/2023,home,16340,584,Rollins,9,True,3,5,-2,loss,2398986,689,2652671,2023,2
0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,04/01/2023,home,16340,584,Rollins,9,True,3,5,-2,loss,2399351,689,2652671,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/04/2023,away,16340,734,Valdosta St.,11,True,14,15,-1,loss,2400018,689,2652671,2023,2
0,3,1,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,04/08/2023,away,16340,230,Florida Tech,9,True,11,4,7,win,2410596,689,2652671,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/14/2023,home,16340,208,Eckerd,9,True,12,2,10,win,2401824,689,2652671,2023,2
0,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,04/15/2023,home,16340,208,Eckerd,9,True,13,0,13,win,2402349,689,2652671,2023,2
