date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/14/2020,home,15204,107,California,13,True,3,2,1,win,3 - 2,4926754,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
02/15/2020,home,15204,107,California,9,True,4,0,4,win,4 - 0,4928914,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
02/16/2020,home,15204,107,California,9,True,5,7,-2,loss,5 - 7,4930356,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
02/18/2020,home,15204,756,Washington,9,True,1,4,-3,loss,1 - 4,4931917,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
02/21/2020,home,15204,749,Wake Forest,9,True,6,2,4,win,6 - 2,4934400,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
02/22/2020,home,15204,749,Wake Forest,9,True,7,3,4,win,7 - 3,4936349,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
02/23/2020,home,15204,749,Wake Forest,9,True,6,0,6,win,6 - 0,4938107,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
02/25/2020,home,15204,627,San Diego,9,True,10,3,7,win,10 - 3,4939671,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
02/28/2020,home,15204,430,Mississippi St.,9,True,4,0,4,win,4 - 0,4942607,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
02/29/2020,home,15204,430,Mississippi St.,9,True,0,9,-9,loss,0 - 9,4944454,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
03/01/2020,home,15204,430,Mississippi St.,9,True,6,2,4,win,6 - 2,4945796,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
03/03/2020,away,15204,626,San Diego St.,9,True,2,7,-5,loss,2 - 7,4948304,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
03/06/2020,home,15204,812,Xavier,9,True,8,4,4,win,8 - 4,4954736,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
03/07/2020,home,15204,812,Xavier,9,True,3,1,2,win,3 - 1,4953195,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
03/08/2020,home,15204,812,Xavier,11,True,1,2,-1,loss,1 - 2,4954719,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305157,2020
