date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/20/2015,away,12080,346,Lamar University,9,True,1,14,-13,loss,1 - 14,405779,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
02/20/2015,away,12080,346,Lamar University,9,True,1,2,-1,loss,1 - 2,405786,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
02/21/2015,away,12080,346,Lamar University,9,True,7,11,-4,loss,7 - 11,405962,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
02/21/2015,away,12080,346,Lamar University,9,True,0,12,-12,loss,0 - 12,406085,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
02/27/2015,away,12080,231,FIU,9,True,2,7,-5,loss,2 - 7,406530,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
02/28/2015,away,12080,231,FIU,9,True,0,17,-17,loss,0 - 17,406791,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
02/28/2015,away,12080,231,FIU,9,True,5,3,2,win,5 - 3,406877,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
03/01/2015,away,12080,231,FIU,9,True,5,19,-14,loss,5 - 19,407057,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
03/07/2015,away,12080,249,George Washington,9,True,1,3,-2,loss,1 - 3,407901,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
03/08/2015,away,12080,249,George Washington,9,True,4,8,-4,loss,4 - 8,408429,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
03/08/2015,away,12080,249,George Washington,9,True,10,3,7,win,10 - 3,408472,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
03/10/2015,away,12080,236,Fordham,9,True,1,6,-5,loss,1 - 6,408859,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
03/13/2015,away,12080,248,George Mason,9,True,1,3,-2,loss,1 - 3,409456,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
03/15/2015,away,12080,248,George Mason,9,True,1,11,-10,loss,1 - 11,410307,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214082,2015
