AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/13/2013,home,11320,540,Penn,9,True,4,5,-1,loss,663445,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2013,away,11320,283,Hofstra,9,True,14,4,10,win,663863,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2013,away,11320,283,Hofstra,9,True,15,3,12,win,664232,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2013,away,11320,283,Hofstra,9,True,14,8,6,win,664822,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/20/2013,home,11320,391,UMBC,9,True,2,0,2,win,665333,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/22/2013,away,11320,523,Old Dominion,9,True,3,4,-1,loss,665645,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2013,away,11320,523,Old Dominion,9,True,9,1,8,win,666221,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2013,away,11320,523,Old Dominion,9,True,4,13,-9,loss,666340,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/27/2013,away,11320,746,Virginia,9,True,1,7,-6,loss,667147,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2013,away,11320,545,Pittsburgh,9,True,2,5,-3,loss,667729,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2013,away,11320,545,Pittsburgh,15,True,1,2,-1,loss,667847,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/30/2013,away,11320,545,Pittsburgh,9,True,5,7,-2,loss,668055,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/02/2013,away,11320,178,Delaware St.,9,True,7,10,-3,loss,668839,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/03/2013,home,11320,726,Navy,9,True,3,5,-2,loss,669095,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/05/2013,home,11320,786,William & Mary,9,True,12,4,8,win,669477,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2013,home,11320,786,William & Mary,9,True,2,5,-3,loss,669711,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2013,home,11320,786,William & Mary,9,True,13,8,5,win,670541,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/09/2013,home,11320,393,UMES,9,True,7,4,3,win,670943,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/10/2013,away,11320,450,Mount St. Mary's,9,True,12,7,5,win,671266,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/12/2013,away,11320,248,George Mason,9,True,10,6,4,win,671555,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2013,away,11320,248,George Mason,9,True,2,4,-2,loss,671755,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/14/2013,away,11320,248,George Mason,9,True,8,0,8,win,672506,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/16/2013,away,11320,83,Bucknell,11,True,4,5,-1,loss,673048,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/17/2013,away,11320,249,George Washington,10,True,9,10,-1,loss,673280,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/24/2013,home,11320,392,Maryland,9,True,15,16,-1,loss,675264,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/26/2013,home,11320,460,UNCW,9,True,5,10,-5,loss,675631,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/27/2013,home,11320,460,UNCW,9,True,9,5,4,win,675932,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/28/2013,home,11320,460,UNCW,9,True,8,5,3,win,676641,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/30/2013,away,11320,392,Maryland,9,True,3,11,-8,loss,677086,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/01/2013,away,11320,391,UMBC,9,True,4,2,2,win,677256,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/03/2013,away,11320,254,Georgia St.,9,True,11,12,-1,loss,677631,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/03/2013,away,11320,254,Georgia St.,9,True,4,6,-2,loss,677657,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/2013,away,11320,254,Georgia St.,9,True,3,8,-5,loss,678248,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/11/2013,away,11320,317,James Madison,9,True,11,7,4,win,679154,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/11/2013,away,11320,317,James Madison,9,True,3,16,-13,loss,679184,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/12/2013,away,11320,317,James Madison,9,True,7,8,-1,loss,679329,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/16/2013,home,11320,500,Northeastern,9,True,14,1,13,win,679570,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/17/2013,home,11320,500,Northeastern,9,True,7,6,1,win,679752,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/18/2013,home,11320,500,Northeastern,9,True,3,6,-3,loss,679956,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/22/2013,neutral,11320,500,Northeastern,9,True,9,8,1,win,680161,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/23/2013,neutral,11320,460,UNCW,9,True,13,11,2,win,680231,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/24/2013,neutral,11320,786,William & Mary,9,True,20,13,7,win,680312,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/25/2013,neutral,11320,786,William & Mary,9,True,5,2,3,win,680403,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/31/2013,neutral,11320,229,Fla. Atlantic,9,True,7,2,5,win,680496,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/01/2013,home,11320,457,North Carolina,9,True,5,8,-3,loss,680509,711,1428305,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/02/2013,neutral,11320,229,Fla. Atlantic,9,True,5,6,-1,loss,680562,711,1428305,2013
