date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
03/01/2013,away,11320,365,LSU,9,True,3,4,-1,loss,3 - 4,660167,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
03/02/2013,home,11320,483,Nicholls,12,True,5,4,1,win,5 - 4,660770,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
03/02/2013,away,11320,365,LSU,9,True,1,7,-6,loss,1 - 7,660402,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
03/03/2013,home,11320,483,Nicholls,9,True,1,4,-3,loss,1 - 4,661128,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
03/08/2013,away,11320,37,Auburn,9,True,4,9,-5,loss,4 - 9,661854,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
03/09/2013,away,11320,37,Auburn,9,True,0,6,-6,loss,0 - 6,662149,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
03/10/2013,away,11320,37,Auburn,9,True,3,6,-3,loss,3 - 6,662709,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
03/22/2013,away,11320,754,Washington St.,9,True,2,8,-6,loss,2 - 8,665723,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
03/23/2013,away,11320,754,Washington St.,9,True,0,14,-14,loss,0 - 14,665900,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
03/24/2013,away,11320,754,Washington St.,9,True,1,20,-19,loss,1 - 20,666529,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
03/25/2013,away,11320,754,Washington St.,9,True,1,3,-2,loss,1 - 3,666793,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
03/26/2013,away,11320,260,Gonzaga,9,True,6,3,3,win,6 - 3,666970,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
03/26/2013,away,11320,260,Gonzaga,9,True,5,6,-1,loss,5 - 6,666993,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
03/30/2013,away,11320,167,Cornell,9,True,1,6,-5,loss,1 - 6,668176,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313611,2013
