date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/13/2015,home,12080,201,Eastern Ill.,9,True,18,3,15,win,18 - 3,404751,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
02/14/2015,home,12080,201,Eastern Ill.,9,True,10,2,8,win,10 - 2,404992,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
02/15/2015,home,12080,201,Eastern Ill.,9,True,11,1,10,win,11 - 1,405409,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
02/20/2015,home,12080,234,Florida St.,9,True,5,7,-2,loss,5 - 7,405679,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
02/21/2015,home,12080,234,Florida St.,9,True,4,1,3,win,4 - 1,406000,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
02/21/2015,home,12080,234,Florida St.,9,True,10,5,5,win,10 - 5,406039,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
02/24/2015,home,12080,1320,Presbyterian,9,True,3,0,3,win,3 - 0,406401,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
02/27/2015,away,12080,253,Ga. Southern,9,True,3,4,-1,loss,3 - 4,406519,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
02/28/2015,away,12080,253,Ga. Southern,9,True,0,1,-1,loss,0 - 1,406714,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/01/2015,away,12080,253,Ga. Southern,9,True,3,4,-1,loss,3 - 4,407049,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/03/2015,home,12080,244,Furman,9,True,5,3,2,win,5 - 3,407327,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/04/2015,home,12080,254,Georgia St.,9,True,4,2,2,win,4 - 2,407457,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/06/2015,home,12080,363,Longwood,9,True,3,7,-4,loss,3 - 7,407637,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/07/2015,home,12080,363,Longwood,9,True,8,7,1,win,8 - 7,407834,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/08/2015,home,12080,363,Longwood,9,True,15,4,11,win,15 - 4,408310,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/10/2015,home,12080,27,App State,9,True,6,3,3,win,6 - 3,408832,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/11/2015,home,12080,27,App State,9,True,4,0,4,win,4 - 0,409054,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/14/2015,home,12080,434,Missouri,9,True,1,5,-4,loss,1 - 5,409883,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/14/2015,home,12080,434,Missouri,10,True,4,8,-4,loss,4 - 8,409926,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/15/2015,home,12080,434,Missouri,9,True,0,6,-6,loss,0 - 6,410178,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/17/2015,away,12080,406,Mercer,9,True,4,16,-12,loss,4 - 16,411008,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/20/2015,away,12080,694,Tennessee,9,True,2,1,1,win,2 - 1,411337,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/21/2015,away,12080,694,Tennessee,9,True,12,7,5,win,12 - 7,411633,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/22/2015,away,12080,694,Tennessee,9,True,10,4,6,win,10 - 4,412197,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/24/2015,home,12080,406,Mercer,9,True,8,12,-4,loss,8 - 12,412649,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/25/2015,home,12080,1157,Kennesaw St.,9,True,9,5,4,win,9 - 5,412932,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/27/2015,away,12080,648,South Carolina,11,True,6,5,1,win,6 - 5,413155,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
03/28/2015,away,12080,648,South Carolina,9,True,4,3,1,win,4 - 3,413391,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532759,2015
