date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/14/2014,home,11620,129,Central Mich.,9,True,5,0,5,win,5 - 0,586860,465,4,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1422969,2014
02/15/2014,home,11620,129,Central Mich.,9,True,5,2,3,win,5 - 2,587108,465,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1422969,2014
02/15/2014,home,11620,129,Central Mich.,9,True,11,8,3,win,11 - 8,587171,465,6,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1422969,2014
02/16/2014,home,11620,129,Central Mich.,9,True,6,2,4,win,6 - 2,587287,465,4,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1422969,2014
02/21/2014,away,11620,694,Tennessee,9,True,7,8,-1,loss,7 - 8,587815,465,5,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1422969,2014
02/22/2014,away,11620,694,Tennessee,9,True,4,5,-1,loss,4 - 5,588047,465,3,3,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1422969,2014
02/23/2014,away,11620,694,Tennessee,9,True,2,4,-2,loss,2 - 4,588516,465,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1422969,2014
03/01/2014,home,11620,721,Air Force,9,True,6,1,5,win,6 - 1,589406,465,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1422969,2014
03/01/2014,home,11620,721,Air Force,9,True,13,3,10,win,13 - 3,589454,465,5,1,4,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1422969,2014
03/02/2014,home,11620,721,Air Force,9,True,12,1,11,win,12 - 1,589746,465,5,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1422969,2014
03/03/2014,home,11620,111,UC Riverside,10,True,5,4,1,win,5 - 4,589916,465,4,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1422969,2014
03/07/2014,away,11620,473,New Mexico,9,True,8,2,6,win,8 - 2,590314,465,5,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1422969,2014
03/08/2014,away,11620,473,New Mexico,9,True,3,2,1,win,3 - 2,590582,465,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422969,2014
03/09/2014,away,11620,473,New Mexico,12,True,4,5,-1,loss,4 - 5,591108,465,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422969,2014
03/11/2014,home,11620,768,West Virginia,9,True,4,3,1,win,4 - 3,591717,465,2,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1422969,2014
03/14/2014,away,11620,630,San Jose St.,9,True,18,2,16,win,18 - 2,592244,465,5,2,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1422969,2014
03/15/2014,away,11620,630,San Jose St.,9,True,2,1,1,win,2 - 1,592580,465,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1422969,2014
03/16/2014,away,11620,630,San Jose St.,9,True,2,3,-1,loss,2 - 3,593237,465,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1422969,2014
03/18/2014,away,11620,97,Cal St. Fullerton,9,True,1,2,-1,loss,1 - 2,593521,465,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1422969,2014
03/19/2014,home,11620,494,North Dakota,9,True,16,6,10,win,16 - 6,593758,465,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1422969,2014
03/21/2014,home,11620,626,San Diego St.,9,True,5,4,1,win,5 - 4,594103,465,3,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,1422969,2014
03/22/2014,home,11620,626,San Diego St.,9,True,2,5,-3,loss,2 - 5,594432,465,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1422969,2014
03/23/2014,home,11620,626,San Diego St.,9,True,9,1,8,win,9 - 1,595093,465,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1422969,2014
03/25/2014,home,11620,30024,Utah Valley,9,True,8,3,5,win,8 - 3,595481,465,4,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1422969,2014
03/28/2014,away,11620,463,Nebraska,9,True,5,2,3,win,5 - 2,595884,465,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1422969,2014
03/29/2014,away,11620,463,Nebraska,9,True,5,4,1,win,5 - 4,596113,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422969,2014
