date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,away,12360,2711,North Florida,9,True,7,6,1,win,7 - 6,292462,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
02/20/2016,away,12360,2711,North Florida,9,True,0,2,-2,loss,0 - 2,292706,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
02/21/2016,away,12360,2711,North Florida,9,True,7,10,-3,loss,7 - 10,293164,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
02/23/2016,home,12360,178,Delaware St.,9,True,8,0,8,win,8 - 0,293409,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
02/26/2016,home,12360,331,Kent St.,11,True,4,6,-2,loss,4 - 6,293735,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
02/27/2016,home,12360,331,Kent St.,9,True,4,7,-3,loss,4 - 7,294152,249,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1434546,2016
02/28/2016,home,12360,47,Ball St.,9,True,2,0,2,win,2 - 0,294537,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/01/2016,home,12360,317,James Madison,9,True,1,2,-1,loss,1 - 2,294715,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/05/2016,home,12360,101,CSUN,11,True,5,6,-1,loss,5 - 6,295494,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/05/2016,home,12360,101,CSUN,9,True,2,4,-2,loss,2 - 4,295716,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/06/2016,home,12360,101,CSUN,9,True,3,9,-6,loss,3 - 9,295816,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/09/2016,away,12360,392,Maryland,9,True,19,10,9,win,19 - 10,296571,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/11/2016,home,12360,439,Monmouth,9,True,14,5,9,win,14 - 5,296864,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/12/2016,home,12360,439,Monmouth,9,True,1,4,-3,loss,1 - 4,297207,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/13/2016,home,12360,439,Monmouth,9,True,7,5,2,win,7 - 5,297771,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/15/2016,home,12360,471,NJIT,9,True,0,6,-6,loss,0 - 6,298165,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/16/2016,home,12360,813,Yale,9,True,6,1,5,win,6 - 1,298387,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/18/2016,away,12360,48,Charleston So.,9,True,1,3,-2,loss,1 - 3,298937,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/18/2016,away,12360,48,Charleston So.,9,True,10,5,5,win,10 - 5,298978,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/20/2016,away,12360,48,Charleston So.,9,True,1,12,-11,loss,1 - 12,299590,249,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/22/2016,home,12360,251,Georgetown,9,True,2,3,-1,loss,2 - 3,300010,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/24/2016,away,12360,288,Houston,9,True,0,5,-5,loss,0 - 5,300393,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/25/2016,away,12360,288,Houston,9,True,2,5,-3,loss,2 - 5,300594,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
03/26/2016,away,12360,288,Houston,9,True,0,14,-14,loss,0 - 14,301030,249,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1434546,2016
03/29/2016,home,12360,391,UMBC,11,True,8,10,-2,loss,8 - 10,301776,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/01/2016,home,12360,340,La Salle,9,True,4,3,1,win,4 - 3,302310,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/02/2016,home,12360,340,La Salle,9,True,2,1,1,win,2 - 1,302578,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/03/2016,home,12360,340,La Salle,9,True,3,6,-3,loss,3 - 6,303165,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/05/2016,away,12360,391,UMBC,9,True,12,8,4,win,12 - 8,303568,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/06/2016,away,12360,746,Virginia,9,True,3,15,-12,loss,3 - 15,303803,249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/08/2016,away,12360,173,Davidson,9,True,3,2,1,win,3 - 2,303972,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/09/2016,away,12360,173,Davidson,9,True,4,7,-3,loss,4 - 7,304295,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/10/2016,away,12360,173,Davidson,9,True,7,8,-1,loss,7 - 8,304787,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/12/2016,away,12360,711,Towson,9,True,10,2,8,win,10 - 2,305361,249,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1434546,2016
04/15/2016,home,12360,248,George Mason,9,True,1,0,1,win,1 - 0,306006,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/16/2016,home,12360,248,George Mason,9,True,14,4,10,win,14 - 4,306296,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/17/2016,home,12360,248,George Mason,9,True,9,3,6,win,9 - 3,307054,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/19/2016,home,12360,711,Towson,9,True,7,2,5,win,7 - 2,307515,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/20/2016,away,12360,251,Georgetown,9,True,1,2,-1,loss,1 - 2,307807,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/22/2016,away,12360,175,Dayton,9,True,4,2,2,win,4 - 2,308153,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/23/2016,away,12360,175,Dayton,9,True,1,2,-1,loss,1 - 2,308417,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/24/2016,away,12360,175,Dayton,9,True,6,2,4,win,6 - 2,309199,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/29/2016,home,12360,740,VCU,9,True,0,3,-3,loss,0 - 3,310027,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/30/2016,home,12360,740,VCU,13,True,7,8,-1,loss,7 - 8,310652,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
04/30/2016,home,12360,740,VCU,10,True,4,3,1,win,4 - 3,310844,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
05/06/2016,away,12360,236,Fordham,9,True,2,7,-5,loss,2 - 7,311585,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
05/07/2016,away,12360,236,Fordham,9,True,1,3,-2,loss,1 - 3,311880,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
05/08/2016,away,12360,236,Fordham,9,True,7,8,-1,loss,7 - 8,312323,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
05/13/2016,home,12360,575,Richmond,10,True,7,6,1,win,7 - 6,312906,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
05/14/2016,home,12360,575,Richmond,9,True,7,5,2,win,7 - 5,313132,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
05/15/2016,home,12360,575,Richmond,9,True,8,4,4,win,8 - 4,313360,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
05/19/2016,away,12360,609,Saint Louis,9,True,1,11,-10,loss,1 - 11,313649,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
05/20/2016,away,12360,609,Saint Louis,9,True,4,9,-5,loss,4 - 9,313834,249,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
05/21/2016,away,12360,609,Saint Louis,9,True,5,8,-3,loss,5 - 8,314029,249,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1434546,2016
05/25/2016,home,12360,740,VCU,9,True,1,5,-4,loss,1 - 5,314194,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
05/25/2016,home,12360,609,Saint Louis,9,True,6,1,5,win,6 - 1,314253,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434546,2016
05/26/2016,home,12360,740,VCU,9,True,4,12,-8,loss,4 - 12,314273,249,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1434546,2016
