R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/03/2024,neutral,16580,351,Lebanon Valley,9,True,1,6,-5,loss,4528570,511,2689719,2024,3
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2024,home,16580,351,Lebanon Valley,9,True,1,5,-4,loss,4544583,511,2689719,2024,3
0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/07/2024,neutral,16580,211,Elizabethtown,9,True,2,6,-4,loss,4529183,511,2689719,2024,3
0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2024,neutral,16580,335,Kenyon,9,True,2,5,-3,loss,4529367,511,2689719,2024,3
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/17/2024,away,16580,722,Coast Guard,9,True,6,15,-9,loss,4542850,511,2689719,2024,3
0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/29/2024,away,16580,532,Elms,9,True,9,5,4,win,4533933,511,2689719,2024,3
1,3,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,03/29/2024,away,16580,532,Elms,9,True,7,13,-6,loss,4544183,511,2689719,2024,3
0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,04/09/2024,away,16580,420,Middlebury,9,True,1,11,-10,loss,5281752,511,2689719,2024,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/14/2024,home,16580,8486,Lasell,9,True,2,17,-15,loss,4537470,511,2689719,2024,3
1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,04/14/2024,home,16580,8486,Lasell,9,True,11,4,7,win,4546268,511,2689719,2024,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/16/2024,home,16580,30219,Dean,9,True,0,7,-7,loss,4545205,511,2689719,2024,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2024,away,16580,467,New England Col.,9,True,18,0,18,win,4538664,511,2689719,2024,3
2,2,1,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,04/21/2024,home,16580,8687,Saint Joseph (CT),9,True,12,7,5,win,5283788,511,2689719,2024,3
