date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/18/2017,away,12560,657,Southern California,9,True,2,22,-20,loss,2 - 22,206345,165,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1755193,2017
02/18/2017,away,12560,657,Southern California,9,True,2,6,-4,loss,2 - 6,206363,165,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1755193,2017
02/19/2017,away,12560,657,Southern California,9,True,4,9,-5,loss,4 - 9,206424,165,1,4,2,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,1755193,2017
02/22/2017,home,12560,251,Georgetown,10,True,5,6,-1,loss,5 - 6,206786,165,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1755193,2017
03/03/2017,home,12560,275,Harvard,9,True,3,14,-11,loss,3 - 14,208454,165,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1755193,2017
03/04/2017,home,12560,342,Lafayette,9,True,5,6,-1,loss,5 - 6,208946,165,0,5,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1755193,2017
03/05/2017,home,12560,275,Harvard,9,True,2,6,-4,loss,2 - 6,209251,165,0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1755193,2017
03/05/2017,home,12560,342,Lafayette,9,True,3,1,2,win,3 - 1,209252,165,0,4,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1755193,2017
03/08/2017,home,12560,352,Lehigh,9,True,9,18,-9,loss,9 - 18,209742,165,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1755193,2017
03/10/2017,away,12560,317,James Madison,9,True,2,16,-14,loss,2 - 16,210374,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755193,2017
03/10/2017,away,12560,317,James Madison,9,True,1,12,-11,loss,1 - 12,210411,165,0,4,2,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1755193,2017
