date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,home,12360,340,La Salle,9,True,11,2,9,win,11 - 2,292424,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
02/20/2016,home,12360,340,La Salle,9,True,7,3,4,win,7 - 3,292782,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
02/20/2016,home,12360,340,La Salle,9,True,9,5,4,win,9 - 5,292888,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
02/21/2016,home,12360,340,La Salle,9,True,9,0,9,win,9 - 0,293127,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
02/24/2016,away,12360,648,South Carolina,9,True,4,16,-12,loss,4 - 16,293477,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
02/26/2016,away,12360,7,Alabama St.,9,True,4,5,-1,loss,4 - 5,293651,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
02/27/2016,away,12360,7,Alabama St.,9,True,10,9,1,win,10 - 9,293874,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
02/28/2016,away,12360,7,Alabama St.,9,True,10,11,-1,loss,10 - 11,294429,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/02/2016,away,12360,457,North Carolina,9,True,6,11,-5,loss,6 - 11,294824,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/04/2016,home,12360,572,Rhode Island,9,True,8,4,4,win,8 - 4,294980,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/05/2016,home,12360,572,Rhode Island,9,True,7,11,-4,loss,7 - 11,295242,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/06/2016,home,12360,572,Rhode Island,9,True,8,7,1,win,8 - 7,295768,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/09/2016,away,12360,147,Clemson,9,True,3,4,-1,loss,3 - 4,296557,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/11/2016,home,12360,414,Miami (OH),9,True,18,6,12,win,18 - 6,296828,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/12/2016,home,12360,414,Miami (OH),9,True,7,5,2,win,7 - 5,297621,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/12/2016,home,12360,414,Miami (OH),10,True,1,5,-4,loss,1 - 5,297670,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/16/2016,away,12360,488,N.C. A&T,9,True,15,4,11,win,15 - 4,298364,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/18/2016,away,12360,678,Stetson,9,True,1,2,-1,loss,1 - 2,298766,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/19/2016,away,12360,678,Stetson,9,True,6,4,2,win,6 - 4,299093,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/20/2016,away,12360,678,Stetson,9,True,4,5,-1,loss,4 - 5,299673,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/22/2016,home,12360,198,ETSU,9,True,5,7,-2,loss,5 - 7,299967,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/24/2016,away,12360,19651,High Point,9,True,2,7,-5,loss,2 - 7,300554,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/25/2016,away,12360,19651,High Point,9,True,2,4,-2,loss,2 - 4,300669,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/26/2016,away,12360,19651,High Point,9,True,6,2,4,win,6 - 2,301082,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
03/30/2016,home,12360,488,N.C. A&T,9,True,7,0,7,win,7 - 0,302006,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/01/2016,home,12360,355,Liberty,9,True,11,5,6,win,11 - 5,302260,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/02/2016,home,12360,355,Liberty,9,True,7,5,2,win,7 - 5,302543,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/03/2016,home,12360,355,Liberty,9,True,6,5,1,win,6 - 5,303118,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/05/2016,home,12360,458,Charlotte,9,True,1,7,-6,loss,1 - 7,303517,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/08/2016,away,12360,1320,Presbyterian,9,True,3,4,-1,loss,3 - 4,303986,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/09/2016,away,12360,1320,Presbyterian,9,True,1,2,-1,loss,1 - 2,304306,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/10/2016,away,12360,1320,Presbyterian,9,True,3,9,-6,loss,3 - 9,304803,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/13/2016,home,12360,2915,Wofford,9,True,2,9,-7,loss,2 - 9,305576,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/15/2016,home,12360,563,Radford,12,True,3,2,1,win,3 - 2,305941,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/16/2016,home,12360,563,Radford,9,True,8,15,-7,loss,8 - 15,306257,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/17/2016,home,12360,563,Radford,9,True,3,1,2,win,3 - 1,307001,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/19/2016,home,12360,173,Davidson,10,True,10,12,-2,loss,10 - 12,307470,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/20/2016,away,12360,2915,Wofford,9,True,4,3,1,win,4 - 3,307783,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/23/2016,away,12360,456,UNC Asheville,9,True,9,2,7,win,9 - 2,309016,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/23/2016,away,12360,456,UNC Asheville,9,True,5,2,3,win,5 - 2,309047,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/24/2016,away,12360,456,UNC Asheville,9,True,7,10,-3,loss,7 - 10,309264,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
04/26/2016,away,12360,173,Davidson,9,True,15,6,9,win,15 - 6,309558,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
05/04/2016,away,12360,198,ETSU,9,True,2,1,1,win,2 - 1,311426,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
05/06/2016,home,12360,48,Charleston So.,9,True,11,1,10,win,11 - 1,311579,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
05/07/2016,home,12360,48,Charleston So.,9,True,5,17,-12,loss,5 - 17,311873,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
05/08/2016,home,12360,48,Charleston So.,9,True,1,0,1,win,1 - 0,312316,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
05/11/2016,away,12360,141,The Citadel,9,True,7,1,6,win,7 - 1,312703,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
05/13/2016,home,12360,363,Longwood,9,True,1,6,-5,loss,1 - 6,312867,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
05/14/2016,home,12360,363,Longwood,9,True,3,12,-9,loss,3 - 12,313094,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
05/15/2016,home,12360,363,Longwood,9,True,4,2,2,win,4 - 2,313324,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
05/19/2016,away,12360,1092,Gardner-Webb,9,True,3,5,-2,loss,3 - 5,313751,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
05/19/2016,away,12360,1092,Gardner-Webb,9,True,3,5,-2,loss,3 - 5,313759,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
05/21/2016,away,12360,1092,Gardner-Webb,9,True,7,4,3,win,7 - 4,314061,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
05/24/2016,home,12360,363,Longwood,9,True,6,8,-2,loss,6 - 8,314185,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
05/25/2016,home,12360,19651,High Point,9,True,2,6,-4,loss,2 - 6,314215,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440352,2016
