date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,home,12360,572,Rhode Island,9,True,19,1,18,win,19 - 1,292487,234,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544710,2016
02/20/2016,home,12360,572,Rhode Island,9,True,8,1,7,win,8 - 1,292722,234,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544710,2016
02/21/2016,home,12360,572,Rhode Island,9,True,23,4,19,win,23 - 4,293182,234,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1544710,2016
02/26/2016,home,12360,1014,Col. of Charleston,9,True,1,2,-1,loss,1 - 2,293578,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
02/27/2016,home,12360,1014,Col. of Charleston,9,True,8,3,5,win,8 - 3,293820,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
02/28/2016,home,12360,1014,Col. of Charleston,9,True,11,2,9,win,11 - 2,294351,234,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1544710,2016
03/01/2016,home,12360,316,Jacksonville,9,True,3,7,-4,loss,3 - 7,294723,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
03/02/2016,home,12360,739,Villanova,14,True,11,10,1,win,11 - 10,294849,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1544710,2016
03/04/2016,home,12360,603,St. John's (NY),9,True,16,4,12,win,16 - 4,295039,234,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1544710,2016
03/05/2016,home,12360,603,St. John's (NY),9,True,9,2,7,win,9 - 2,295280,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
03/06/2016,home,12360,603,St. John's (NY),9,True,1,5,-4,loss,1 - 5,295864,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
03/08/2016,away,12360,651,South Fla.,9,True,12,4,8,win,12 - 4,296346,234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1544710,2016
03/09/2016,home,12360,709,Toledo,9,True,3,2,1,win,3 - 2,296550,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
03/11/2016,home,12360,255,Georgia Tech,9,True,8,2,6,win,8 - 2,296873,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
03/12/2016,home,12360,255,Georgia Tech,9,True,14,9,5,win,14 - 9,297218,234,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544710,2016
03/13/2016,home,12360,255,Georgia Tech,9,True,8,3,5,win,8 - 3,297780,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
03/15/2016,away,12360,235,Florida,9,True,0,6,-6,loss,0 - 6,298207,234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
03/18/2016,away,12360,545,Pittsburgh,9,True,17,4,13,win,17 - 4,298700,234,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1544710,2016
03/19/2016,away,12360,545,Pittsburgh,10,True,10,2,8,win,10 - 2,299045,234,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544710,2016
03/20/2016,away,12360,545,Pittsburgh,9,True,2,5,-3,loss,2 - 5,299602,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
03/22/2016,home,12360,128,UCF,9,True,7,2,5,win,7 - 2,300021,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
03/23/2016,home,12360,128,UCF,11,True,5,4,1,win,5 - 4,300261,234,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1544710,2016
03/25/2016,home,12360,490,NC State,9,True,8,5,3,win,8 - 5,300658,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
03/29/2016,home,12360,235,Florida,9,True,2,3,-1,loss,2 - 3,301954,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
04/01/2016,away,12360,67,Boston College,9,True,3,0,3,win,3 - 0,302397,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
04/05/2016,home,12360,700,Texas Tech,9,True,10,1,9,win,10 - 1,303669,234,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1544710,2016
04/06/2016,home,12360,700,Texas Tech,9,True,4,8,-4,loss,4 - 8,303851,234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
04/08/2016,home,12360,367,Louisville,9,True,12,7,5,win,12 - 7,304026,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
04/09/2016,home,12360,367,Louisville,9,True,1,7,-6,loss,1 - 7,304329,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
04/10/2016,home,12360,367,Louisville,9,True,16,5,11,win,16 - 5,304834,234,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
04/12/2016,home,12360,235,Florida,9,True,2,8,-6,loss,2 - 8,305403,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
04/15/2016,away,12360,749,Wake Forest,9,True,0,9,-9,loss,0 - 9,305960,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
04/16/2016,away,12360,749,Wake Forest,9,True,13,8,5,win,13 - 8,306267,234,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544710,2016
04/17/2016,away,12360,749,Wake Forest,9,True,2,4,-2,loss,2 - 4,307020,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
04/19/2016,home,12360,678,Stetson,9,True,8,5,3,win,8 - 5,307513,234,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1544710,2016
04/20/2016,home,12360,678,Stetson,9,True,8,6,2,win,8 - 6,307792,234,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1544710,2016
04/22/2016,home,12360,513,Notre Dame,9,True,12,6,6,win,12 - 6,308115,234,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544710,2016
04/23/2016,home,12360,513,Notre Dame,12,True,7,6,1,win,7 - 6,308392,234,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
04/24/2016,home,12360,513,Notre Dame,9,True,11,6,5,win,11 - 6,309158,234,1,4,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1544710,2016
04/30/2016,away,12360,147,Clemson,9,True,3,10,-7,loss,3 - 10,310395,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
05/01/2016,away,12360,147,Clemson,9,True,11,2,9,win,11 - 2,310989,234,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
05/02/2016,away,12360,147,Clemson,9,True,3,7,-4,loss,3 - 7,311232,234,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1544710,2016
05/06/2016,home,12360,71,Bowling Green,9,True,6,1,5,win,6 - 1,311623,234,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1544710,2016
05/07/2016,home,12360,71,Bowling Green,9,True,10,0,10,win,10 - 0,311912,234,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
05/08/2016,home,12360,71,Bowling Green,9,True,6,1,5,win,6 - 1,312361,234,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
05/10/2016,away,12360,316,Jacksonville,9,True,2,6,-4,loss,2 - 6,312673,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
05/11/2016,home,12360,28755,FGCU,10,True,8,11,-3,loss,8 - 11,312735,234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
05/13/2016,away,12360,193,Duke,9,True,4,5,-1,loss,4 - 5,312948,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
05/14/2016,away,12360,193,Duke,9,True,1,3,-2,loss,1 - 3,313166,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
05/15/2016,away,12360,193,Duke,9,True,4,3,1,win,4 - 3,313400,234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
05/19/2016,home,12360,415,Miami (FL),9,True,2,4,-2,loss,2 - 4,313610,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
05/21/2016,home,12360,415,Miami (FL),9,True,5,8,-3,loss,5 - 8,314074,234,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544710,2016
05/21/2016,home,12360,415,Miami (FL),10,True,3,2,1,win,3 - 2,314079,234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
05/25/2016,home,12360,490,NC State,9,True,7,3,4,win,7 - 3,314201,234,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1544710,2016
05/26/2016,home,12360,255,Georgia Tech,9,True,6,1,5,win,6 - 1,314279,234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544710,2016
05/28/2016,home,12360,415,Miami (FL),9,True,5,4,1,win,5 - 4,314438,234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1544710,2016
05/29/2016,home,12360,147,Clemson,9,True,13,18,-5,loss,13 - 18,314507,234,1,3,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1544710,2016
