R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
3,3,1,1,0,2,0,2,1,1,0,0,2,0,0,0,0,0,02/07/2020,away,15204,263,Greensboro,9,True,10,8,2,win,1829847,30164,1989348,2020
0,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,02/08/2020,away,15204,263,Greensboro,9,True,2,9,-7,loss,1829960,30164,1989348,2020
0,5,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,02/08/2020,away,15204,263,Greensboro,9,True,12,2,10,win,1849463,30164,1989348,2020
1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,02/15/2020,away,15204,203,East. Mennonite,9,True,4,1,3,win,1830443,30164,1989348,2020
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/15/2020,away,15204,203,East. Mennonite,9,True,0,4,-4,loss,1848195,30164,1989348,2020
0,5,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,02/19/2020,home,15204,225,Ferrum,9,True,11,8,3,win,1831061,30164,1989348,2020
2,1,1,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,0,Penn St.-Mont Alto,9,True,7,0,7,win,1831529,30164,1989348,2020
3,4,3,1,1,6,0,2,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,0,Penn St.-Mont Alto,9,True,9,5,4,win,1849688,30164,1989348,2020
0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,02/26/2020,away,15204,269,Hampden-Sydney,9,True,0,3,-3,loss,1832215,30164,1989348,2020
0,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,02/29/2020,home,15204,0,Penn St.-York,9,True,12,9,3,win,1832813,30164,1989348,2020
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,02/29/2020,home,15204,0,Penn St.-York,9,True,13,3,10,win,1849201,30164,1989348,2020
0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/04/2020,away,15204,752,Wash. & Lee,9,True,10,9,1,win,1830101,30164,1989348,2020
0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,03/07/2020,home,15204,30170,Alfred St.,9,True,7,17,-10,loss,1834299,30164,1989348,2020
1,5,2,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,03/10/2020,away,15204,752,Wash. & Lee,9,True,4,10,-6,loss,1834953,30164,1989348,2020
