date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/17/2017,home,12560,315,Jacksonville St.,9,True,5,0,5,win,5 - 0,205892,231,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1752679,2017
02/18/2017,home,12560,315,Jacksonville St.,9,True,5,6,-1,loss,5 - 6,206081,231,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1752679,2017
02/19/2017,home,12560,315,Jacksonville St.,9,True,6,12,-6,loss,6 - 12,206513,231,2,3,1,0,0,4,1,1,2,0,0,0,1,0,0,0,0,0,1752679,2017
02/24/2017,home,12560,331,Kent St.,9,True,5,13,-8,loss,5 - 13,207035,231,1,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1752679,2017
02/25/2017,home,12560,331,Kent St.,12,True,7,6,1,win,7 - 6,207396,231,0,5,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1752679,2017
02/25/2017,home,12560,331,Kent St.,9,True,2,3,-1,loss,2 - 3,207489,231,1,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1752679,2017
02/26/2017,home,12560,331,Kent St.,9,True,2,3,-1,loss,2 - 3,207782,231,0,5,2,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,1752679,2017
03/03/2017,home,12560,381,Manhattan,10,True,2,3,-1,loss,2 - 3,208371,231,0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1752679,2017
03/04/2017,home,12560,381,Manhattan,9,True,7,3,4,win,7 - 3,208698,231,0,5,2,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1752679,2017
03/04/2017,home,12560,381,Manhattan,9,True,5,3,2,win,5 - 3,208784,231,1,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1752679,2017
03/05/2017,home,12560,381,Manhattan,9,True,5,1,4,win,5 - 1,209119,231,0,3,2,1,0,3,0,1,0,0,0,1,1,0,0,0,0,0,1752679,2017
03/07/2017,away,12560,415,Miami (FL),9,True,12,1,11,win,12 - 1,209531,231,2,4,2,1,0,3,0,2,2,0,0,0,0,0,0,0,2,0,1752679,2017
03/08/2017,home,12560,415,Miami (FL),9,True,3,2,1,win,3 - 2,209809,231,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1752679,2017
03/09/2017,home,12560,48,Charleston So.,9,True,8,0,8,win,8 - 0,210059,231,1,5,2,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1752679,2017
03/10/2017,home,12560,48,Charleston So.,9,True,15,8,7,win,15 - 8,210203,231,3,4,2,1,0,6,1,3,1,1,0,0,0,0,0,0,0,0,1752679,2017
03/11/2017,home,12560,48,Charleston So.,9,True,5,6,-1,loss,5 - 6,210530,231,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1752679,2017
03/14/2017,away,12560,678,Stetson,9,True,9,0,9,win,9 - 0,211288,231,1,3,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1752679,2017
03/15/2017,away,12560,678,Stetson,9,True,10,6,4,win,10 - 6,211453,231,1,4,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1752679,2017
03/17/2017,home,12560,458,Charlotte,9,True,0,4,-4,loss,0 - 4,211836,231,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1752679,2017
03/18/2017,home,12560,458,Charlotte,9,True,5,4,1,win,5 - 4,212138,231,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1752679,2017
03/19/2017,home,12560,458,Charlotte,9,True,7,8,-1,loss,7 - 8,212634,231,1,5,3,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1752679,2017
03/25/2017,away,12560,574,Rice,9,True,4,8,-4,loss,4 - 8,214230,231,0,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1752679,2017
