date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
03/13/2015,away,12080,726,Navy,9,True,2,4,-2,loss,2 - 4,409466,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199891,2015
03/14/2015,away,12080,726,Navy,9,True,0,1,-1,loss,0 - 1,409746,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199891,2015
03/15/2015,away,12080,726,Navy,9,True,7,4,3,win,7 - 4,410273,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199891,2015
03/15/2015,away,12080,726,Navy,9,True,4,15,-11,loss,4 - 15,410353,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199891,2015
03/17/2015,home,12080,361,LIU,9,True,5,4,1,win,5 - 4,410778,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199891,2015
03/18/2015,home,12080,220,Fairfield,9,True,4,13,-9,loss,4 - 13,411028,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199891,2015
03/22/2015,away,12080,236,Fordham,9,True,2,3,-1,loss,2 - 3,412354,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199891,2015
03/22/2015,away,12080,236,Fordham,9,True,5,11,-6,loss,5 - 11,412406,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199891,2015
03/25/2015,away,12080,361,LIU,9,True,8,7,1,win,8 - 7,412893,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199891,2015
03/29/2015,away,12080,748,Wagner,9,True,6,7,-1,loss,6 - 7,414069,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199891,2015
03/29/2015,away,12080,748,Wagner,9,True,3,12,-9,loss,3 - 12,414180,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199891,2015
04/01/2015,home,12080,220,Fairfield,9,True,7,2,5,win,7 - 2,414778,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199891,2015
04/03/2015,away,12080,471,NJIT,9,True,6,14,-8,loss,6 - 14,415279,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199891,2015
